channel_id,forecast_cogs,forecast_net_sales,forecast_opex,forecast_trade_spend,forecast_units,forecast_version,sku_id,snapshot_month,target_month
MT,2303336,5570859,0,133915,163,LE1,SKU006,2025-05-01,2025-05-01
GT,2679008,6479460,0,155756,185,LE1,SKU006,2025-05-01,2025-05-01
EC,2261907,5470658,0,131506,173,LE1,SKU006,2025-05-01,2025-05-01
CV,2351344,5686973,0,136706,168,LE1,SKU006,2025-05-01,2025-05-01
FS,2371647,5736075,0,137886,166,LE1,SKU006,2025-05-01,2025-05-01
MT,3202884,7320877,0,175983,195,LE1,SKU007,2025-05-01,2025-05-01
GT,3148850,7197372,0,173014,187,LE1,SKU007,2025-05-01,2025-05-01
EC,2457221,5616505,0,135012,162,LE1,SKU007,2025-05-01,2025-05-01
CV,3068732,7014244,0,168612,188,LE1,SKU007,2025-05-01,2025-05-01
FS,3390537,7749799,0,186293,204,LE1,SKU007,2025-05-01,2025-05-01
MT,3234012,7007026,0,168438,171,LE1,SKU008,2025-05-01,2025-05-01
GT,4455360,9653280,0,232050,231,LE1,SKU008,2025-05-01,2025-05-01
EC,3220711,6978208,0,167745,184,LE1,SKU008,2025-05-01,2025-05-01
CV,3527874,7643726,0,183743,188,LE1,SKU008,2025-05-01,2025-05-01
FS,3740340,8104070,0,194809,196,LE1,SKU008,2025-05-01,2025-05-01
MT,3616098,7447014,0,179015,168,LE1,SKU009,2025-05-01,2025-05-01
GT,4801641,9888528,0,237705,218,LE1,SKU009,2025-05-01,2025-05-01
EC,4671460,9620433,0,231260,235,LE1,SKU009,2025-05-01,2025-05-01
CV,4083137,8408837,0,202136,192,LE1,SKU009,2025-05-01,2025-05-01
FS,4214387,8679133,0,208633,194,LE1,SKU009,2025-05-01,2025-05-01
MT,1867694,3664908,0,88099,211,LE1,SKU010,2025-05-01,2025-05-01
GT,2046330,4015440,0,96525,227,LE1,SKU010,2025-05-01,2025-05-01
EC,1354699,2658277,0,63901,166,LE1,SKU010,2025-05-01,2025-05-01
CV,1685861,3308105,0,79522,193,LE1,SKU010,2025-05-01,2025-05-01
FS,1472976,2890368,0,69480,165,LE1,SKU010,2025-05-01,2025-05-01
MT,1659847,4014514,0,96503,194,LE1,SKU011,2025-05-01,2025-05-01
GT,1694608,4098588,0,98524,194,LE1,SKU011,2025-05-01,2025-05-01
EC,1590048,3845696,0,92445,201,LE1,SKU011,2025-05-01,2025-05-01
CV,1764778,4268300,0,102603,208,LE1,SKU011,2025-05-01,2025-05-01
FS,1766442,4272325,0,102700,204,LE1,SKU011,2025-05-01,2025-05-01
MT,2172625,4966000,0,119375,206,LE1,SKU012,2025-05-01,2025-05-01
GT,2362303,5399550,0,129797,219,LE1,SKU012,2025-05-01,2025-05-01
EC,2257369,5159700,0,124031,232,LE1,SKU012,2025-05-01,2025-05-01
CV,2225121,5085990,0,122259,213,LE1,SKU012,2025-05-01,2025-05-01
FS,2502728,5720520,0,137512,235,LE1,SKU012,2025-05-01,2025-05-01
MT,2547558,5519708,0,132685,201,LE1,SKU013,2025-05-01,2025-05-01
GT,3267810,7080256,0,170198,252,LE1,SKU013,2025-05-01,2025-05-01
EC,2883717,6248053,0,150194,246,LE1,SKU013,2025-05-01,2025-05-01
CV,3399959,7366577,0,177081,271,LE1,SKU013,2025-05-01,2025-05-01
FS,2864661,6206765,0,149201,224,LE1,SKU013,2025-05-01,2025-05-01
MT,3858200,7945600,0,191000,258,LE1,SKU014,2025-05-01,2025-05-01
GT,3245736,6684288,0,160680,212,LE1,SKU014,2025-05-01,2025-05-01
EC,3306724,6809887,0,163699,239,LE1,SKU014,2025-05-01,2025-05-01
CV,3497105,7201958,0,173124,236,LE1,SKU014,2025-05-01,2025-05-01
FS,3025314,6230349,0,149768,200,LE1,SKU014,2025-05-01,2025-05-01
MT,4384271,8603098,0,206805,251,LE1,SKU015,2025-05-01,2025-05-01
GT,4916360,9647196,0,231904,276,LE1,SKU015,2025-05-01,2025-05-01
EC,4513794,8857256,0,212915,280,LE1,SKU015,2025-05-01,2025-05-01
CV,3253772,6384761,0,153480,188,LE1,SKU015,2025-05-01,2025-05-01
FS,4539119,8906950,0,214109,258,LE1,SKU015,2025-05-01,2025-05-01
MT,4916712,11891584,0,285855,316,LE1,SKU016,2025-05-01,2025-05-01
GT,4676314,11310156,0,271879,295,LE1,SKU016,2025-05-01,2025-05-01
EC,3756950,9086576,0,218427,262,LE1,SKU016,2025-05-01,2025-05-01
CV,4548276,11000480,0,264435,296,LE1,SKU016,2025-05-01,2025-05-01
FS,3883932,9393696,0,225810,247,LE1,SKU016,2025-05-01,2025-05-01
MT,2012989,4601000,0,110601,112,LE1,SKU017,2025-05-01,2025-05-01
GT,2620782,5990204,0,143995,143,LE1,SKU017,2025-05-01,2025-05-01
EC,2575474,5886644,0,141506,156,LE1,SKU017,2025-05-01,2025-05-01
CV,2065009,4719898,0,113459,116,LE1,SKU017,2025-05-01,2025-05-01
FS,2220679,5075706,0,122012,123,LE1,SKU017,2025-05-01,2025-05-01
MT,2614714,5665213,0,136183,128,LE1,SKU018,2025-05-01,2025-05-01
GT,2927808,6343584,0,152490,140,LE1,SKU018,2025-05-01,2025-05-01
EC,3174353,6877765,0,165331,168,LE1,SKU018,2025-05-01,2025-05-01
CV,2545603,5515474,0,132584,126,LE1,SKU018,2025-05-01,2025-05-01
FS,2301178,4985885,0,119853,111,LE1,SKU018,2025-05-01,2025-05-01
MT,1119843,2306210,0,55438,133,LE1,SKU019,2025-05-01,2025-05-01
GT,1187608,2445768,0,58792,138,LE1,SKU019,2025-05-01,2025-05-01
EC,1154503,2377590,0,57154,148,LE1,SKU019,2025-05-01,2025-05-01
CV,1005036,2069777,0,49754,121,LE1,SKU019,2025-05-01,2025-05-01
FS,1078938,2221970,0,53413,127,LE1,SKU019,2025-05-01,2025-05-01
MT,1436454,2818702,0,67757,136,LE1,SKU020,2025-05-01,2025-05-01
GT,1710959,3357354,0,80706,159,LE1,SKU020,2025-05-01,2025-05-01
EC,1567861,3076557,0,73956,161,LE1,SKU020,2025-05-01,2025-05-01
CV,1453717,2852578,0,68572,139,LE1,SKU020,2025-05-01,2025-05-01
FS,1550460,3042413,0,73135,145,LE1,SKU020,2025-05-01,2025-05-01
MT,1324346,3203070,0,76997,133,LE1,SKU021,2025-05-01,2025-05-01
GT,1509300,3650400,0,87750,148,LE1,SKU021,2025-05-01,2025-05-01
EC,1403262,3393936,0,81585,152,LE1,SKU021,2025-05-01,2025-05-01
CV,1442542,3488940,0,83869,146,LE1,SKU021,2025-05-01,2025-05-01
FS,1452325,3512600,0,84438,144,LE1,SKU021,2025-05-01,2025-05-01
MT,2402581,5491403,0,132005,200,LE1,SKU022,2025-05-01,2025-05-01
GT,1542544,3525678,0,84752,126,LE1,SKU022,2025-05-01,2025-05-01
EC,1875795,4287367,0,103062,169,LE1,SKU022,2025-05-01,2025-05-01
CV,1446062,3305156,0,79451,122,LE1,SKU022,2025-05-01,2025-05-01
FS,1839575,4204582,0,101072,151,LE1,SKU022,2025-05-01,2025-05-01
MT,2244326,4862707,0,116892,158,LE1,SKU023,2025-05-01,2025-05-01
GT,2486016,5386368,0,129480,171,LE1,SKU023,2025-05-01,2025-05-01
EC,1923748,4168120,0,100195,146,LE1,SKU023,2025-05-01,2025-05-01
CV,2482099,5377882,0,129276,176,LE1,SKU023,2025-05-01,2025-05-01
FS,2979302,6455155,0,155172,207,LE1,SKU023,2025-05-01,2025-05-01
MT,3133187,6452324,0,155104,188,LE1,SKU024,2025-05-01,2025-05-01
GT,2884167,5939504,0,142777,170,LE1,SKU024,2025-05-01,2025-05-01
EC,2798812,5763729,0,138551,182,LE1,SKU024,2025-05-01,2025-05-01
CV,3202030,6594096,0,158512,195,LE1,SKU024,2025-05-01,2025-05-01
FS,3373602,6947422,0,167005,201,LE1,SKU024,2025-05-01,2025-05-01
MT,3651872,7165938,0,172258,191,LE1,SKU025,2025-05-01,2025-05-01
GT,4212029,8265114,0,198681,215,LE1,SKU025,2025-05-01,2025-05-01
EC,3245107,6367758,0,153071,183,LE1,SKU025,2025-05-01,2025-05-01
CV,2832307,5557734,0,133599,149,LE1,SKU025,2025-05-01,2025-05-01
FS,3111662,6105902,0,146776,161,LE1,SKU025,2025-05-01,2025-05-01
MT,3560336,8611044,0,206996,210,LE1,SKU026,2025-05-01,2025-05-01
GT,3225081,7800196,0,187505,186,LE1,SKU026,2025-05-01,2025-05-01
EC,2498375,6042582,0,145254,160,LE1,SKU026,2025-05-01,2025-05-01
CV,3367625,8144954,0,195792,201,LE1,SKU026,2025-05-01,2025-05-01
FS,3456534,8359988,0,200961,202,LE1,SKU026,2025-05-01,2025-05-01
MT,3697808,8452132,0,203176,191,LE1,SKU027,2025-05-01,2025-05-01
GT,3836469,8769072,0,210795,194,LE1,SKU027,2025-05-01,2025-05-01
EC,4061257,9282874,0,223146,227,LE1,SKU027,2025-05-01,2025-05-01
CV,4944712,11302200,0,271688,258,LE1,SKU027,2025-05-01,2025-05-01
FS,4100082,9371617,0,225279,209,LE1,SKU027,2025-05-01,2025-05-01
MT,1848269,4004582,0,96264,231,LE1,SKU028,2025-05-01,2025-05-01
GT,1432080,3102840,0,74588,175,LE1,SKU028,2025-05-01,2025-05-01
EC,1806054,3913116,0,94065,244,LE1,SKU028,2025-05-01,2025-05-01
CV,1641125,3555770,0,85475,207,LE1,SKU028,2025-05-01,2025-05-01
FS,1625832,3522636,0,84679,201,LE1,SKU028,2025-05-01,2025-05-01
MT,2001292,4121283,0,99069,199,LE1,SKU029,2025-05-01,2025-05-01
GT,2127896,4382000,0,105337,207,LE1,SKU029,2025-05-01,2025-05-01
EC,2059003,4240127,0,101926,221,LE1,SKU029,2025-05-01,2025-05-01
CV,2503638,5155769,0,123937,251,LE1,SKU029,2025-05-01,2025-05-01
FS,1655519,3409229,0,81953,163,LE1,SKU029,2025-05-01,2025-05-01
MT,1822140,3575520,0,85950,148,LE1,SKU030,2025-05-01,2025-05-01
GT,2428725,4765800,0,114562,194,LE1,SKU030,2025-05-01,2025-05-01
EC,2617776,5136768,0,123480,231,LE1,SKU030,2025-05-01,2025-05-01
CV,3493429,6855030,0,164784,287,LE1,SKU030,2025-05-01,2025-05-01
FS,2646754,5193630,0,124847,213,LE1,SKU030,2025-05-01,2025-05-01
MT,2879067,6963325,0,167388,253,LE1,SKU031,2025-05-01,2025-05-01
GT,2580903,6242184,0,150052,222,LE1,SKU031,2025-05-01,2025-05-01
EC,2767081,6692475,0,160877,264,LE1,SKU031,2025-05-01,2025-05-01
CV,2652043,6414245,0,154189,236,LE1,SKU031,2025-05-01,2025-05-01
FS,3015649,7293662,0,175328,263,LE1,SKU031,2025-05-01,2025-05-01
MT,3476200,7945600,0,191000,258,LE1,SKU032,2025-05-01,2025-05-01
GT,3847116,8793408,0,211380,279,LE1,SKU032,2025-05-01,2025-05-01
EC,2773855,6340239,0,152410,222,LE1,SKU032,2025-05-01,2025-05-01
CV,4196556,9592128,0,230580,314,LE1,SKU032,2025-05-01,2025-05-01
FS,2796030,6390925,0,153628,205,LE1,SKU032,2025-05-01,2025-05-01
MT,4442583,9625597,0,231385,281,LE1,SKU033,2025-05-01,2025-05-01
GT,4253184,9215232,0,221520,264,LE1,SKU033,2025-05-01,2025-05-01
EC,4133052,8954946,0,215263,283,LE1,SKU033,2025-05-01,2025-05-01
CV,4347756,9420138,0,226446,278,LE1,SKU033,2025-05-01,2025-05-01
FS,3634035,7873743,0,189273,228,LE1,SKU033,2025-05-01,2025-05-01
MT,1956107,4028419,0,96837,107,LE1,SKU034,2025-05-01,2025-05-01
GT,2342720,4824612,0,115976,126,LE1,SKU034,2025-05-01,2025-05-01
EC,2119261,4364418,0,104914,126,LE1,SKU034,2025-05-01,2025-05-01
CV,2512590,5174442,0,124386,139,LE1,SKU034,2025-05-01,2025-05-01
FS,2166647,4462006,0,107260,117,LE1,SKU034,2025-05-01,2025-05-01
MT,3291241,6458284,0,155247,158,LE1,SKU035,2025-05-01,2025-05-01
GT,2811120,5516160,0,132600,132,LE1,SKU035,2025-05-01,2025-05-01
EC,2622451,5145941,0,123700,136,LE1,SKU035,2025-05-01,2025-05-01
CV,2682052,5262894,0,126512,130,LE1,SKU035,2025-05-01,2025-05-01
FS,2304082,4521218,0,108683,109,LE1,SKU035,2025-05-01,2025-05-01
MT,2644586,6396208,0,153755,144,LE1,SKU036,2025-05-01,2025-05-01
GT,2603542,6296940,0,151369,139,LE1,SKU036,2025-05-01,2025-05-01
EC,2424988,5865088,0,140988,143,LE1,SKU036,2025-05-01,2025-05-01
CV,2074823,5018177,0,120629,114,LE1,SKU036,2025-05-01,2025-05-01
FS,2729541,6601681,0,158694,147,LE1,SKU036,2025-05-01,2025-05-01
MT,1101363,2663762,0,64033,153,LE1,SKU001,2025-06-01,2025-06-01
GT,882940,2135484,0,51334,121,LE1,SKU001,2025-06-01,2025-06-01
EC,887468,2146435,0,51597,134,LE1,SKU001,2025-06-01,2025-06-01
CV,1214174,2936606,0,70592,171,LE1,SKU001,2025-06-01,2025-06-01
FS,1120365,2709720,0,65138,154,LE1,SKU001,2025-06-01,2025-06-01
MT,1205093,2754640,0,66217,133,LE1,SKU002,2025-06-01,2025-06-01
GT,1564142,3575364,0,85946,169,LE1,SKU002,2025-06-01,2025-06-01
EC,1294159,2958228,0,71111,154,LE1,SKU002,2025-06-01,2025-06-01
CV,1192474,2725795,0,65524,133,LE1,SKU002,2025-06-01,2025-06-01
FS,1500901,3430807,0,82471,164,LE1,SKU002,2025-06-01,2025-06-01
MT,1810680,3923140,0,94306,163,LE1,SKU003,2025-06-01,2025-06-01
GT,1684800,3650400,0,87750,148,LE1,SKU003,2025-06-01,2025-06-01
EC,1714608,3714984,0,89302,167,LE1,SKU003,2025-06-01,2025-06-01
CV,1712340,3710070,0,89184,156,LE1,SKU003,2025-06-01,2025-06-01
FS,2038080,4415840,0,106150,181,LE1,SKU003,2025-06-01,2025-06-01
MT,1951699,4019480,0,96622,146,LE1,SKU004,2025-06-01,2025-06-01
GT,2469667,5086224,0,122265,181,LE1,SKU004,2025-06-01,2025-06-01
EC,1865980,3842945,0,92378,151,LE1,SKU004,2025-06-01,2025-06-01
CV,2094468,4313509,0,103690,159,LE1,SKU004,2025-06-01,2025-06-01
FS,2666550,5491699,0,132012,198,LE1,SKU004,2025-06-01,2025-06-01
MT,2802046,5498355,0,132172,178,LE1,SKU005,2025-06-01,2025-06-01
GT,2744976,5386368,0,129480,171,LE1,SKU005,2025-06-01,2025-06-01
EC,2782322,5459651,0,131242,192,LE1,SKU005,2025-06-01,2025-06-01
CV,2612434,5126285,0,123228,168,LE1,SKU005,2025-06-01,2025-06-01
FS,2651357,5202662,0,125064,167,LE1,SKU005,2025-06-01,2025-06-01
MT,2784413,6734393,0,161884,197,LE1,SKU006,2025-06-01,2025-06-01
GT,2277156,5507540,0,132393,158,LE1,SKU006,2025-06-01,2025-06-01
EC,2181124,5275277,0,126810,167,LE1,SKU006,2025-06-01,2025-06-01
CV,2856234,6908101,0,166060,204,LE1,SKU006,2025-06-01,2025-06-01
FS,2548415,6163609,0,148164,178,LE1,SKU006,2025-06-01,2025-06-01
MT,3304563,7553286,0,181569,201,LE1,SKU007,2025-06-01,2025-06-01
GT,2733617,6248268,0,150199,163,LE1,SKU007,2025-06-01,2025-06-01
EC,2425919,5544958,0,133292,160,LE1,SKU007,2025-06-01,2025-06-01
CV,3387343,7742498,0,186118,208,LE1,SKU007,2025-06-01,2025-06-01
FS,3116554,7123553,0,171239,187,LE1,SKU007,2025-06-01,2025-06-01
MT,4052256,8779888,0,211055,214,LE1,SKU008,2025-06-01,2025-06-01
GT,3381300,7326150,0,176109,175,LE1,SKU008,2025-06-01,2025-06-01
EC,3886445,8420630,0,202419,222,LE1,SKU008,2025-06-01,2025-06-01
CV,3701376,8019648,0,192780,198,LE1,SKU008,2025-06-01,2025-06-01
FS,3563166,7720194,0,185582,186,LE1,SKU008,2025-06-01,2025-06-01
MT,3593913,7401326,0,177916,167,LE1,SKU009,2025-06-01,2025-06-01
GT,4461902,9188868,0,220886,203,LE1,SKU009,2025-06-01,2025-06-01
EC,4302661,8860925,0,213003,216,LE1,SKU009,2025-06-01,2025-06-01
CV,3183091,6555276,0,157579,149,LE1,SKU009,2025-06-01,2025-06-01
FS,4595475,9463948,0,227499,211,LE1,SKU009,2025-06-01,2025-06-01
MT,2004354,3933072,0,94545,227,LE1,SKU010,2025-06-01,2025-06-01
GT,1823094,3577392,0,85995,202,LE1,SKU010,2025-06-01,2025-06-01
EC,1531399,3005009,0,72236,187,LE1,SKU010,2025-06-01,2025-06-01
CV,2343978,4599504,0,110565,268,LE1,SKU010,2025-06-01,2025-06-01
FS,1555831,3052951,0,73388,174,LE1,SKU010,2025-06-01,2025-06-01
MT,1756966,4249407,0,102149,205,LE1,SKU011,2025-06-01,2025-06-01
GT,2037136,4927026,0,118438,233,LE1,SKU011,2025-06-01,2025-06-01
EC,1679743,4062633,0,97659,212,LE1,SKU011,2025-06-01,2025-06-01
CV,2350125,5684023,0,136635,277,LE1,SKU011,2025-06-01,2025-06-01
FS,1775364,4293903,0,103219,205,LE1,SKU011,2025-06-01,2025-06-01
MT,3074264,7026890,0,168916,291,LE1,SKU012,2025-06-01,2025-06-01
GT,1852134,4233450,0,101766,172,LE1,SKU012,2025-06-01,2025-06-01
EC,2568384,5870592,0,141120,264,LE1,SKU012,2025-06-01,2025-06-01
CV,2085379,4766580,0,114581,200,LE1,SKU012,2025-06-01,2025-06-01
FS,2623473,5996510,0,144147,246,LE1,SKU012,2025-06-01,2025-06-01
MT,2482236,5378178,0,129283,196,LE1,SKU013,2025-06-01,2025-06-01
GT,3081078,6675668,0,160473,238,LE1,SKU013,2025-06-01,2025-06-01
EC,2328692,5045499,0,121286,199,LE1,SKU013,2025-06-01,2025-06-01
CV,2934565,6358224,0,152842,234,LE1,SKU013,2025-06-01,2025-06-01
FS,3405910,7379471,0,177391,266,LE1,SKU013,2025-06-01,2025-06-01
MT,2978530,6134003,0,147452,199,LE1,SKU014,2025-06-01,2025-06-01
GT,4159584,8566272,0,205920,272,LE1,SKU014,2025-06-01,2025-06-01
EC,2779358,5723827,0,137592,201,LE1,SKU014,2025-06-01,2025-06-01
CV,3481834,7170509,0,172368,235,LE1,SKU014,2025-06-01,2025-06-01
FS,3539929,7290150,0,175244,234,LE1,SKU014,2025-06-01,2025-06-01
MT,4761606,9343528,0,224604,273,LE1,SKU015,2025-06-01,2025-06-01
GT,3834026,7523372,0,180850,215,LE1,SKU015,2025-06-01,2025-06-01
EC,4696337,9215454,0,221525,291,LE1,SKU015,2025-06-01,2025-06-01
CV,4533945,8896798,0,213865,263,LE1,SKU015,2025-06-01,2025-06-01
FS,4430180,8693183,0,208971,251,LE1,SKU015,2025-06-01,2025-06-01
MT,4788590,11581705,0,278406,308,LE1,SKU016,2025-06-01,2025-06-01
GT,3515411,8502390,0,204384,221,LE1,SKU016,2025-06-01,2025-06-01
EC,4289431,10374437,0,249386,299,LE1,SKU016,2025-06-01,2025-06-01
CV,3977760,9620629,0,231265,259,LE1,SKU016,2025-06-01,2025-06-01
FS,4045762,9785100,0,235219,258,LE1,SKU016,2025-06-01,2025-06-01
MT,2474684,5656274,0,135968,138,LE1,SKU017,2025-06-01,2025-06-01
GT,2281401,5214496,0,125348,125,LE1,SKU017,2025-06-01,2025-06-01
EC,2302576,5262894,0,126512,139,LE1,SKU017,2025-06-01,2025-06-01
CV,2503594,5722354,0,137557,141,LE1,SKU017,2025-06-01,2025-06-01
FS,2668547,6099378,0,146620,147,LE1,SKU017,2025-06-01,2025-06-01
MT,2530368,5482464,0,131790,124,LE1,SKU018,2025-06-01,2025-06-01
GT,2626416,5690568,0,136792,126,LE1,SKU018,2025-06-01,2025-06-01
EC,2570642,5569724,0,133888,136,LE1,SKU018,2025-06-01,2025-06-01
CV,2754259,5967562,0,143451,136,LE1,SKU018,2025-06-01,2025-06-01
FS,3302616,7155668,0,172011,160,LE1,SKU018,2025-06-01,2025-06-01
MT,1189290,2449231,0,58876,141,LE1,SKU019,2025-06-01,2025-06-01
GT,1098981,2263248,0,54405,128,LE1,SKU019,2025-06-01,2025-06-01
EC,905964,1865748,0,44850,116,LE1,SKU019,2025-06-01,2025-06-01
CV,1271327,2618179,0,62937,152,LE1,SKU019,2025-06-01,2025-06-01
FS,929816,1914869,0,46030,109,LE1,SKU019,2025-06-01,2025-06-01
MT,1610569,3160362,0,75970,152,LE1,SKU020,2025-06-01,2025-06-01
GT,1588748,3117544,0,74941,147,LE1,SKU020,2025-06-01,2025-06-01
EC,1356803,2662405,0,64000,139,LE1,SKU020,2025-06-01,2025-06-01
CV,1270656,2493364,0,59937,122,LE1,SKU020,2025-06-01,2025-06-01
FS,1726399,3387651,0,81434,162,LE1,SKU020,2025-06-01,2025-06-01
MT,1827392,4419740,0,106244,183,LE1,SKU021,2025-06-01,2025-06-01
GT,1697962,4106700,0,98719,167,LE1,SKU021,2025-06-01,2025-06-01
EC,1422225,3439800,0,82688,154,LE1,SKU021,2025-06-01,2025-06-01
CV,1808258,4373460,0,105131,183,LE1,SKU021,2025-06-01,2025-06-01
FS,1566436,3788590,0,91072,156,LE1,SKU021,2025-06-01,2025-06-01
MT,2080586,4755442,0,114314,173,LE1,SKU022,2025-06-01,2025-06-01
GT,2086227,4768336,0,114623,170,LE1,SKU022,2025-06-01,2025-06-01
EC,1807169,4130512,0,99291,163,LE1,SKU022,2025-06-01,2025-06-01
CV,2267131,5181814,0,124563,191,LE1,SKU022,2025-06-01,2025-06-01
FS,1564265,3575326,0,85945,129,LE1,SKU022,2025-06-01,2025-06-01
MT,2156314,4672013,0,112308,151,LE1,SKU023,2025-06-01,2025-06-01
GT,2246400,4867200,0,117000,154,LE1,SKU023,2025-06-01,2025-06-01
EC,2221793,4813885,0,115718,169,LE1,SKU023,2025-06-01,2025-06-01
CV,2322432,5031936,0,120960,165,LE1,SKU023,2025-06-01,2025-06-01
FS,2445696,5299008,0,127380,170,LE1,SKU023,2025-06-01,2025-06-01
MT,3167429,6522840,0,156799,191,LE1,SKU024,2025-06-01,2025-06-01
GT,3495960,7199400,0,173062,206,LE1,SKU024,2025-06-01,2025-06-01
EC,2577437,5307841,0,127592,168,LE1,SKU024,2025-06-01,2025-06-01
CV,3456160,7117438,0,171092,210,LE1,SKU024,2025-06-01,2025-06-01
FS,3563907,7339327,0,176426,212,LE1,SKU024,2025-06-01,2025-06-01
MT,3869011,7592021,0,182500,202,LE1,SKU025,2025-06-01,2025-06-01
GT,4252336,8344206,0,200582,217,LE1,SKU025,2025-06-01,2025-06-01
EC,4612428,9050802,0,217567,261,LE1,SKU025,2025-06-01,2025-06-01
CV,3574566,7014244,0,168612,188,LE1,SKU025,2025-06-01,2025-06-01
FS,3829738,7514957,0,180648,198,LE1,SKU025,2025-06-01,2025-06-01
MT,3560336,8611044,0,206996,210,LE1,SKU026,2025-06-01,2025-06-01
GT,2797446,6765916,0,162642,162,LE1,SKU026,2025-06-01,2025-06-01
EC,3304303,7991802,0,192111,211,LE1,SKU026,2025-06-01,2025-06-01
CV,2970418,7184268,0,172699,177,LE1,SKU026,2025-06-01,2025-06-01
FS,3967960,9596926,0,230695,232,LE1,SKU026,2025-06-01,2025-06-01
MT,4317440,9868435,0,237222,222,LE1,SKU027,2025-06-01,2025-06-01
GT,3938503,9002292,0,216401,199,LE1,SKU027,2025-06-01,2025-06-01
EC,3507449,8017027,0,192717,196,LE1,SKU027,2025-06-01,2025-06-01
CV,4410684,10081562,0,242345,230,LE1,SKU027,2025-06-01,2025-06-01
FS,4907980,11218241,0,269669,250,LE1,SKU027,2025-06-01,2025-06-01
MT,2120558,4594543,0,110446,265,LE1,SKU028,2025-06-01,2025-06-01
GT,1870128,4051944,0,97402,229,LE1,SKU028,2025-06-01,2025-06-01
EC,1287861,2790366,0,67076,174,LE1,SKU028,2025-06-01,2025-06-01
CV,1812586,3927269,0,94406,229,LE1,SKU028,2025-06-01,2025-06-01
FS,1884298,4082645,0,98140,233,LE1,SKU028,2025-06-01,2025-06-01
MT,2758258,5680111,0,136541,274,LE1,SKU029,2025-06-01,2025-06-01
GT,2106724,4338400,0,104288,205,LE1,SKU029,2025-06-01,2025-06-01
EC,2327152,4792329,0,115200,250,LE1,SKU029,2025-06-01,2025-06-01
CV,2308682,4754294,0,114286,232,LE1,SKU029,2025-06-01,2025-06-01
FS,2870964,5912208,0,142120,282,LE1,SKU029,2025-06-01,2025-06-01
MT,2796479,5487430,0,131909,228,LE1,SKU030,2025-06-01,2025-06-01
GT,3022988,5931900,0,142594,241,LE1,SKU030,2025-06-01,2025-06-01
EC,3131982,6145776,0,147735,276,LE1,SKU030,2025-06-01,2025-06-01
CV,2779718,5454540,0,131119,229,LE1,SKU030,2025-06-01,2025-06-01
FS,2966410,5820880,0,139925,239,LE1,SKU030,2025-06-01,2025-06-01
MT,2691811,6510426,0,156501,237,LE1,SKU031,2025-06-01,2025-06-01
GT,3130540,7571538,0,182008,270,LE1,SKU031,2025-06-01,2025-06-01
EC,2561712,6195768,0,148937,244,LE1,SKU031,2025-06-01,2025-06-01
CV,2327776,5629970,0,135336,207,LE1,SKU031,2025-06-01,2025-06-01
FS,3299475,7980125,0,191830,287,LE1,SKU031,2025-06-01,2025-06-01
MT,2864389,6547174,0,157384,212,LE1,SKU032,2025-06-01,2025-06-01
GT,4613700,10545600,0,253500,335,LE1,SKU032,2025-06-01,2025-06-01
EC,2953642,6751181,0,162288,237,LE1,SKU032,2025-06-01,2025-06-01
CV,2517934,5755277,0,138348,188,LE1,SKU032,2025-06-01,2025-06-01
FS,3442348,7868224,0,189140,252,LE1,SKU032,2025-06-01,2025-06-01
MT,4751774,10295511,0,247488,301,LE1,SKU033,2025-06-01,2025-06-01
GT,4834674,10475128,0,251806,300,LE1,SKU033,2025-06-01,2025-06-01
EC,4102993,8889819,0,213698,281,LE1,SKU033,2025-06-01,2025-06-01
CV,4653709,10083036,0,242381,298,LE1,SKU033,2025-06-01,2025-06-01
FS,4324667,9370112,0,225243,271,LE1,SKU033,2025-06-01,2025-06-01
MT,2407517,4958054,0,119184,132,LE1,SKU034,2025-06-01,2025-06-01
GT,2592354,5338710,0,128334,139,LE1,SKU034,2025-06-01,2025-06-01
EC,2362455,4865253,0,116953,140,LE1,SKU034,2025-06-01,2025-06-01
CV,1823954,3756262,0,90295,101,LE1,SKU034,2025-06-01,2025-06-01
FS,2413721,4970831,0,119491,131,LE1,SKU034,2025-06-01,2025-06-01
MT,3033104,5951752,0,143071,145,LE1,SKU035,2025-06-01,2025-06-01
GT,2701310,5300684,0,127420,127,LE1,SKU035,2025-06-01,2025-06-01
EC,2542982,4990003,0,119952,132,LE1,SKU035,2025-06-01,2025-06-01
CV,2554335,5012280,0,120488,124,LE1,SKU035,2025-06-01,2025-06-01
FS,2543185,4990402,0,119962,121,LE1,SKU035,2025-06-01,2025-06-01
MT,2191228,5299715,0,127397,119,LE1,SKU036,2025-06-01,2025-06-01
GT,2487830,6017076,0,144641,133,LE1,SKU036,2025-06-01,2025-06-01
EC,3105381,7510689,0,180545,183,LE1,SKU036,2025-06-01,2025-06-01
CV,2018747,4882550,0,117369,111,LE1,SKU036,2025-06-01,2025-06-01
FS,2385962,5770700,0,138719,129,LE1,SKU036,2025-06-01,2025-06-01
MT,923962,2234700,0,53719,129,LE1,SKU001,2025-07-01,2025-07-01
GT,1154614,2792556,0,67129,158,LE1,SKU001,2025-07-01,2025-07-01
EC,942082,2278524,0,54772,142,LE1,SKU001,2025-07-01,2025-07-01
CV,1075202,2600489,0,62512,151,LE1,SKU001,2025-07-01,2025-07-01
FS,791725,1914869,0,46030,109,LE1,SKU001,2025-07-01,2025-07-01
