channel_id,commission,cost_version,freight,listing_fee,month,payment_fee,rebate,sku_id,trade_spend,writeoff
FS,62657,v1.0.0,37594,0,2025-08-01,0,0,SKU002,62657,0
MT,163305,v1.0.0,48992,0,2025-08-01,73487,0,SKU003,183718,0
GT,101156,v1.0.0,48555,0,2025-08-01,0,0,SKU003,80925,0
EC,234281,v1.0.0,33075,0,2025-08-01,137812,0,SKU003,55125,0
CV,137261,v1.0.0,47061,0,2025-08-01,39218,0,SKU003,78435,0
FS,69480,v1.0.0,41688,0,2025-08-01,0,0,SKU003,69480,0
MT,178547,v1.0.0,53564,0,2025-08-01,80346,0,SKU004,200865,0
GT,119486,v1.0.0,57353,0,2025-08-01,0,0,SKU004,95589,0
EC,262807,v1.0.0,37102,0,2025-08-01,154593,0,SKU004,61837,0
CV,131027,v1.0.0,44923,0,2025-08-01,37436,0,SKU004,74872,0
FS,94059,v1.0.0,56435,0,2025-08-01,0,0,SKU004,94059,0
MT,229811,v1.0.0,68943,0,2025-08-01,103415,0,SKU005,258538,0
GT,126360,v1.0.0,60653,0,2025-08-01,0,0,SKU005,101088,0
EC,455818,v1.0.0,64351,0,2025-08-01,268128,0,SKU005,107251,0
CV,168286,v1.0.0,57698,0,2025-08-01,48082,0,SKU005,96163,0
FS,105610,v1.0.0,63366,0,2025-08-01,0,0,SKU005,105610,0
MT,210196,v1.0.0,63059,0,2025-08-01,94588,0,SKU006,236470,0
GT,204214,v1.0.0,98023,0,2025-08-01,0,0,SKU006,163371,0
EC,457767,v1.0.0,64626,0,2025-08-01,269275,0,SKU006,107710,0
CV,211349,v1.0.0,72463,0,2025-08-01,60386,0,SKU006,120771,0
FS,117161,v1.0.0,70296,0,2025-08-01,0,0,SKU006,117161,0
MT,394797,v1.0.0,118439,0,2025-08-01,177659,0,SKU007,444147,0
GT,197730,v1.0.0,94910,0,2025-08-01,0,0,SKU007,158184,0
EC,535061,v1.0.0,75538,0,2025-08-01,314742,0,SKU007,125897,0
CV,228317,v1.0.0,78280,0,2025-08-01,65233,0,SKU007,130467,0
FS,164089,v1.0.0,98453,0,2025-08-01,0,0,SKU007,164089,0
MT,284112,v1.0.0,85234,0,2025-08-01,127851,0,SKU008,319627,0
GT,198900,v1.0.0,95472,0,2025-08-01,0,0,SKU008,159120,0
EC,462003,v1.0.0,65224,0,2025-08-01,271766,0,SKU008,108706,0
CV,268486,v1.0.0,92052,0,2025-08-01,76710,0,SKU008,153421,0
FS,133701,v1.0.0,80220,0,2025-08-01,0,0,SKU008,133701,0
MT,339140,v1.0.0,101742,0,2025-08-01,152613,0,SKU009,381532,0
GT,260130,v1.0.0,124862,0,2025-08-01,0,0,SKU009,208104,0
EC,672481,v1.0.0,94938,0,2025-08-01,395577,0,SKU009,158231,0
CV,346891,v1.0.0,118934,0,2025-08-01,99112,0,SKU009,198223,0
FS,218399,v1.0.0,131039,0,2025-08-01,0,0,SKU009,218399,0
MT,129269,v1.0.0,38781,0,2025-08-01,58171,0,SKU010,145427,0
GT,93892,v1.0.0,45068,0,2025-08-01,0,0,SKU010,75114,0
EC,318473,v1.0.0,44961,0,2025-08-01,187337,0,SKU010,74935,0
CV,151814,v1.0.0,52051,0,2025-08-01,43376,0,SKU010,86751,0
FS,68090,v1.0.0,40854,0,2025-08-01,0,0,SKU010,68090,0
MT,224215,v1.0.0,67264,0,2025-08-01,100897,0,SKU011,252242,0
GT,101668,v1.0.0,48801,0,2025-08-01,0,0,SKU011,81334,0
EC,385233,v1.0.0,54386,0,2025-08-01,226608,0,SKU011,90643,0
CV,148622,v1.0.0,50956,0,2025-08-01,42464,0,SKU011,84927,0
FS,109132,v1.0.0,65479,0,2025-08-01,0,0,SKU011,109132,0
MT,264535,v1.0.0,79360,0,2025-08-01,119041,0,SKU012,297602,0
GT,176719,v1.0.0,84825,0,2025-08-01,0,0,SKU012,141375,0
EC,489179,v1.0.0,69061,0,2025-08-01,287752,0,SKU012,115101,0
CV,186047,v1.0.0,63788,0,2025-08-01,53156,0,SKU012,106312,0
FS,82025,v1.0.0,49215,0,2025-08-01,0,0,SKU012,82025,0
MT,241691,v1.0.0,72507,0,2025-08-01,108761,0,SKU013,271903,0
GT,175061,v1.0.0,84029,0,2025-08-01,0,0,SKU013,140049,0
EC,423056,v1.0.0,59726,0,2025-08-01,248856,0,SKU013,99543,0
CV,266766,v1.0.0,91463,0,2025-08-01,76219,0,SKU013,152438,0
FS,141363,v1.0.0,84818,0,2025-08-01,0,0,SKU013,141363,0
MT,249370,v1.0.0,74811,0,2025-08-01,112216,0,SKU014,280541,0
GT,163020,v1.0.0,78250,0,2025-08-01,0,0,SKU014,130416,0
EC,664534,v1.0.0,93817,0,2025-08-01,390902,0,SKU014,156361,0
CV,232848,v1.0.0,79834,0,2025-08-01,66528,0,SKU014,133056,0
FS,137107,v1.0.0,82264,0,2025-08-01,0,0,SKU014,137107,0
MT,307835,v1.0.0,92350,0,2025-08-01,138526,0,SKU015,346314,0
GT,275169,v1.0.0,132081,0,2025-08-01,0,0,SKU015,220136,0
EC,739879,v1.0.0,104453,0,2025-08-01,435223,0,SKU015,174089,0
CV,252445,v1.0.0,86553,0,2025-08-01,72127,0,SKU015,144254,0
FS,154159,v1.0.0,92495,0,2025-08-01,0,0,SKU015,154159,0
MT,362021,v1.0.0,108606,0,2025-08-01,162910,0,SKU016,407274,0
GT,293743,v1.0.0,140997,0,2025-08-01,0,0,SKU016,234994,0
EC,959016,v1.0.0,135391,0,2025-08-01,564127,0,SKU016,225651,0
CV,389557,v1.0.0,133563,0,2025-08-01,111302,0,SKU016,222604,0
FS,187422,v1.0.0,112453,0,2025-08-01,0,0,SKU016,187422,0
MT,201314,v1.0.0,60394,0,2025-08-01,90591,0,SKU017,226478,0
GT,130528,v1.0.0,62654,0,2025-08-01,0,0,SKU017,104422,0
EC,442885,v1.0.0,62525,0,2025-08-01,260521,0,SKU017,104208,0
CV,171494,v1.0.0,58798,0,2025-08-01,48998,0,SKU017,97996,0
FS,100070,v1.0.0,60042,0,2025-08-01,0,0,SKU017,100070,0
MT,209107,v1.0.0,62732,0,2025-08-01,94098,0,SKU018,235245,0
GT,171551,v1.0.0,82345,0,2025-08-01,0,0,SKU018,137241,0
EC,486255,v1.0.0,68648,0,2025-08-01,286033,0,SKU018,114413,0
CV,257125,v1.0.0,88157,0,2025-08-01,73464,0,SKU018,146929,0
FS,137609,v1.0.0,82565,0,2025-08-01,0,0,SKU018,137609,0
MT,99014,v1.0.0,29704,0,2025-08-01,44556,0,SKU019,111391,0
GT,68884,v1.0.0,33064,0,2025-08-01,0,0,SKU019,55107,0
EC,226709,v1.0.0,32006,0,2025-08-01,133358,0,SKU019,53343,0
CV,85135,v1.0.0,29189,0,2025-08-01,24324,0,SKU019,48649,0
FS,54194,v1.0.0,32517,0,2025-08-01,0,0,SKU019,54194,0
MT,132229,v1.0.0,39669,0,2025-08-01,59503,0,SKU020,148758,0
GT,85946,v1.0.0,41254,0,2025-08-01,0,0,SKU020,68757,0
EC,267568,v1.0.0,37774,0,2025-08-01,157393,0,SKU020,62957,0
CV,115200,v1.0.0,39497,0,2025-08-01,32914,0,SKU020,65829,0
FS,63072,v1.0.0,37843,0,2025-08-01,0,0,SKU020,63072,0
MT,191000,v1.0.0,57300,0,2025-08-01,85950,0,SKU021,214875,0
GT,82875,v1.0.0,39780,0,2025-08-01,0,0,SKU021,66300,0
EC,288634,v1.0.0,40748,0,2025-08-01,169785,0,SKU021,67914,0
CV,139742,v1.0.0,47912,0,2025-08-01,39926,0,SKU021,79852,0
FS,86368,v1.0.0,51820,0,2025-08-01,0,0,SKU021,86368,0
MT,173103,v1.0.0,51931,0,2025-08-01,77896,0,SKU022,194741,0
GT,111845,v1.0.0,53685,0,2025-08-01,0,0,SKU022,89476,0
EC,386733,v1.0.0,54598,0,2025-08-01,227490,0,SKU022,90996,0
CV,175331,v1.0.0,60113,0,2025-08-01,50094,0,SKU022,100189,0
FS,79757,v1.0.0,47854,0,2025-08-01,0,0,SKU022,79757,0
MT,232256,v1.0.0,69677,0,2025-08-01,104515,0,SKU023,261288,0
GT,106080,v1.0.0,50918,0,2025-08-01,0,0,SKU023,84864,0
EC,362255,v1.0.0,51142,0,2025-08-01,213091,0,SKU023,85236,0
CV,195804,v1.0.0,67133,0,2025-08-01,55944,0,SKU023,111888,0
FS,107462,v1.0.0,64477,0,2025-08-01,0,0,SKU023,107462,0
MT,283425,v1.0.0,85027,0,2025-08-01,127541,0,SKU024,318853,0
GT,158352,v1.0.0,76009,0,2025-08-01,0,0,SKU024,126682,0
EC,566886,v1.0.0,80031,0,2025-08-01,333462,0,SKU024,133385,0
CV,294715,v1.0.0,101045,0,2025-08-01,84204,0,SKU024,168408,0
FS,126068,v1.0.0,75641,0,2025-08-01,0,0,SKU024,126068,0
MT,299450,v1.0.0,89835,0,2025-08-01,134752,0,SKU025,336881,0
GT,170162,v1.0.0,81678,0,2025-08-01,0,0,SKU025,136130,0
EC,570147,v1.0.0,80491,0,2025-08-01,335380,0,SKU025,134152,0
CV,237346,v1.0.0,81376,0,2025-08-01,67813,0,SKU025,135626,0
FS,188175,v1.0.0,112905,0,2025-08-01,0,0,SKU025,188175,0
MT,279242,v1.0.0,83773,0,2025-08-01,125659,0,SKU026,314147,0
GT,203044,v1.0.0,97461,0,2025-08-01,0,0,SKU026,162435,0
EC,707342,v1.0.0,99860,0,2025-08-01,416084,0,SKU026,166433,0
CV,295194,v1.0.0,101210,0,2025-08-01,84341,0,SKU026,168682,0
FS,161589,v1.0.0,96954,0,2025-08-01,0,0,SKU026,161589,0
MT,346168,v1.0.0,103851,0,2025-08-01,155776,0,SKU027,389439,0
GT,233220,v1.0.0,111946,0,2025-08-01,0,0,SKU027,186576,0
EC,703518,v1.0.0,99320,0,2025-08-01,413834,0,SKU027,165534,0
CV,381884,v1.0.0,130932,0,2025-08-01,109110,0,SKU027,218219,0
FS,175784,v1.0.0,105471,0,2025-08-01,0,0,SKU027,175784,0
MT,152647,v1.0.0,45794,0,2025-08-01,68691,0,SKU028,171728,0
GT,85556,v1.0.0,41067,0,2025-08-01,0,0,SKU028,68445,0
EC,284736,v1.0.0,40198,0,2025-08-01,167492,0,SKU028,66997,0
CV,114903,v1.0.0,39395,0,2025-08-01,32829,0,SKU028,65659,0
FS,83029,v1.0.0,49817,0,2025-08-01,0,0,SKU028,83029,0
MT,165903,v1.0.0,49771,0,2025-08-01,74656,0,SKU029,186640,0
GT,124727,v1.0.0,59869,0,2025-08-01,0,0,SKU029,99782,0
EC,343325,v1.0.0,48469,0,2025-08-01,201956,0,SKU029,80782,0
CV,130845,v1.0.0,44861,0,2025-08-01,37384,0,SKU029,74768,0
FS,112036,v1.0.0,67222,0,2025-08-01,0,0,SKU029,112036,0
MT,250210,v1.0.0,75063,0,2025-08-01,112594,0,SKU030,281486,0
GT,157828,v1.0.0,75758,0,2025-08-01,0,0,SKU030,126262,0
EC,477934,v1.0.0,67473,0,2025-08-01,281138,0,SKU030,112455,0
CV,162894,v1.0.0,55850,0,2025-08-01,46541,0,SKU030,93082,0
FS,103738,v1.0.0,62242,0,2025-08-01,0,0,SKU030,103738,0
MT,300481,v1.0.0,90144,0,2025-08-01,135217,0,SKU031,338041,0
GT,154915,v1.0.0,74359,0,2025-08-01,0,0,SKU031,123932,0
EC,581167,v1.0.0,82047,0,2025-08-01,341863,0,SKU031,136745,0
CV,208323,v1.0.0,71425,0,2025-08-01,59521,0,SKU031,119042,0
FS,145763,v1.0.0,87458,0,2025-08-01,0,0,SKU031,145763,0
MT,290931,v1.0.0,87279,0,2025-08-01,130919,0,SKU032,327298,0
GT,234000,v1.0.0,112320,0,2025-08-01,0,0,SKU032,187200,0
EC,568572,v1.0.0,80269,0,2025-08-01,334454,0,SKU032,133782,0
CV,272009,v1.0.0,93260,0,2025-08-01,77717,0,SKU032,155434,0
FS,157488,v1.0.0,94493,0,2025-08-01,0,0,SKU032,157488,0
MT,353942,v1.0.0,106183,0,2025-08-01,159274,0,SKU033,398185,0
GT,232769,v1.0.0,111729,0,2025-08-01,0,0,SKU033,186215,0
EC,726572,v1.0.0,102575,0,2025-08-01,427395,0,SKU033,170958,0
CV,298237,v1.0.0,102253,0,2025-08-01,85211,0,SKU033,170421,0
FS,193897,v1.0.0,116338,0,2025-08-01,0,0,SKU033,193897,0
MT,171327,v1.0.0,51398,0,2025-08-01,77097,0,SKU034,192743,0
GT,118828,v1.0.0,57038,0,2025-08-01,0,0,SKU034,95062,0
EC,339164,v1.0.0,47882,0,2025-08-01,199508,0,SKU034,79803,0
CV,170270,v1.0.0,58378,0,2025-08-01,48649,0,SKU034,97297,0
FS,126454,v1.0.0,75872,0,2025-08-01,0,0,SKU034,126454,0
MT,204561,v1.0.0,61368,0,2025-08-01,92052,0,SKU035,230131,0
GT,107738,v1.0.0,51714,0,2025-08-01,0,0,SKU035,86190,0
EC,481120,v1.0.0,67923,0,2025-08-01,283012,0,SKU035,113205,0
CV,205230,v1.0.0,70365,0,2025-08-01,58637,0,SKU035,117274,0
FS,80384,v1.0.0,48231,0,2025-08-01,0,0,SKU035,80384,0
MT,235465,v1.0.0,70639,0,2025-08-01,105959,0,SKU036,264898,0
GT,182764,v1.0.0,87727,0,2025-08-01,0,0,SKU036,146211,0
EC,458666,v1.0.0,64753,0,2025-08-01,269804,0,SKU036,107922,0
CV,278425,v1.0.0,95460,0,2025-08-01,79550,0,SKU036,159100,0
FS,107424,v1.0.0,64454,0,2025-08-01,0,0,SKU036,107424,0
MT,102452,v1.0.0,30736,0,2025-09-01,46104,0,SKU001,115259,0
GT,64058,v1.0.0,30748,0,2025-09-01,0,0,SKU001,51246,0
EC,190274,v1.0.0,26862,0,2025-09-01,111926,0,SKU001,44770,0
CV,113712,v1.0.0,38987,0,2025-09-01,32489,0,SKU001,64978,0
FS,60448,v1.0.0,36269,0,2025-09-01,0,0,SKU001,60448,0
MT,154404,v1.0.0,46321,0,2025-09-01,69482,0,SKU002,173705,0
GT,80706,v1.0.0,38739,0,2025-09-01,0,0,SKU002,64564,0
EC,257897,v1.0.0,36409,0,2025-09-01,151704,0,SKU002,60682,0
CV,102400,v1.0.0,35109,0,2025-09-01,29257,0,SKU002,58514,0
FS,73031,v1.0.0,43819,0,2025-09-01,0,0,SKU002,73031,0
MT,181450,v1.0.0,54435,0,2025-09-01,81652,0,SKU003,204131,0
GT,109688,v1.0.0,52650,0,2025-09-01,0,0,SKU003,87750,0
EC,256772,v1.0.0,36250,0,2025-09-01,151042,0,SKU003,60417,0
CV,148011,v1.0.0,50746,0,2025-09-01,42289,0,SKU003,84578,0
FS,74305,v1.0.0,44583,0,2025-09-01,0,0,SKU003,74305,0
MT,137176,v1.0.0,41153,0,2025-09-01,61729,0,SKU004,154323,0
GT,111150,v1.0.0,53352,0,2025-09-01,0,0,SKU004,88920,0
EC,361093,v1.0.0,50978,0,2025-09-01,212408,0,SKU004,84963,0
CV,141396,v1.0.0,48478,0,2025-09-01,40399,0,SKU004,80798,0
FS,83058,v1.0.0,49835,0,2025-09-01,0,0,SKU004,83058,0
MT,215142,v1.0.0,64543,0,2025-09-01,96814,0,SKU005,242035,0
GT,133380,v1.0.0,64022,0,2025-09-01,0,0,SKU005,106704,0
EC,479808,v1.0.0,67738,0,2025-09-01,282240,0,SKU005,112896,0
CV,187337,v1.0.0,64230,0,2025-09-01,53525,0,SKU005,107050,0
FS,121667,v1.0.0,73000,0,2025-09-01,0,0,SKU005,121667,0
MT,291562,v1.0.0,87468,0,2025-09-01,131203,0,SKU006,328007,0
GT,204214,v1.0.0,98023,0,2025-09-01,0,0,SKU006,163371,0
EC,545594,v1.0.0,77025,0,2025-09-01,320938,0,SKU006,128375,0
CV,153815,v1.0.0,52737,0,2025-09-01,43947,0,SKU006,87894,0
FS,79477,v1.0.0,47686,0,2025-09-01,0,0,SKU006,79477,0
MT,330736,v1.0.0,99221,0,2025-09-01,148831,0,SKU007,372078,0
GT,160656,v1.0.0,77115,0,2025-09-01,0,0,SKU007,128524,0
EC,523366,v1.0.0,73887,0,2025-09-01,307862,0,SKU007,123145,0
CV,286363,v1.0.0,98182,0,2025-09-01,81818,0,SKU007,163636,0
FS,163336,v1.0.0,98002,0,2025-09-01,0,0,SKU007,163336,0
MT,321453,v1.0.0,96436,0,2025-09-01,144654,0,SKU008,361635,0
GT,224798,v1.0.0,107903,0,2025-09-01,0,0,SKU008,179839,0
EC,567148,v1.0.0,80068,0,2025-09-01,333616,0,SKU008,133447,0
CV,290977,v1.0.0,99764,0,2025-09-01,83136,0,SKU008,166273,0
FS,218186,v1.0.0,130912,0,2025-09-01,0,0,SKU008,218186,0
MT,379555,v1.0.0,113867,0,2025-09-01,170800,0,SKU009,427000,0
GT,238826,v1.0.0,114637,0,2025-09-01,0,0,SKU009,191061,0
EC,810426,v1.0.0,114413,0,2025-09-01,476721,0,SKU009,190688,0
CV,394056,v1.0.0,135105,0,2025-09-01,112587,0,SKU009,225175,0
FS,214848,v1.0.0,128909,0,2025-09-01,0,0,SKU009,214848,0
MT,129956,v1.0.0,38987,0,2025-09-01,58480,0,SKU010,146201,0
GT,93454,v1.0.0,44858,0,2025-09-01,0,0,SKU010,74763,0
EC,259096,v1.0.0,36578,0,2025-09-01,152410,0,SKU010,60964,0
CV,122642,v1.0.0,42049,0,2025-09-01,35041,0,SKU010,70081,0
FS,88587,v1.0.0,53152,0,2025-09-01,0,0,SKU010,88587,0
MT,212717,v1.0.0,63815,0,2025-09-01,95723,0,SKU011,239306,0
GT,128395,v1.0.0,61630,0,2025-09-01,0,0,SKU011,102716,0
EC,372339,v1.0.0,52565,0,2025-09-01,219023,0,SKU011,87609,0
CV,177067,v1.0.0,60709,0,2025-09-01,50591,0,SKU011,101181,0
FS,96268,v1.0.0,57761,0,2025-09-01,0,0,SKU011,96268,0
MT,229200,v1.0.0,68760,0,2025-09-01,103140,0,SKU012,257850,0
GT,125531,v1.0.0,60255,0,2025-09-01,0,0,SKU012,100425,0
EC,470437,v1.0.0,66415,0,2025-09-01,276728,0,SKU012,110691,0
CV,193489,v1.0.0,66339,0,2025-09-01,55282,0,SKU012,110565,0
FS,111940,v1.0.0,67164,0,2025-09-01,0,0,SKU012,111940,0
MT,290683,v1.0.0,87205,0,2025-09-01,130807,0,SKU013,327018,0
GT,170893,v1.0.0,82029,0,2025-09-01,0,0,SKU013,136714,0
EC,463652,v1.0.0,65457,0,2025-09-01,272736,0,SKU013,109095,0
CV,211151,v1.0.0,72395,0,2025-09-01,60329,0,SKU013,120658,0
FS,143013,v1.0.0,85808,0,2025-09-01,0,0,SKU013,143013,0
MT,332493,v1.0.0,99748,0,2025-09-01,149622,0,SKU014,374054,0
GT,216060,v1.0.0,103709,0,2025-09-01,0,0,SKU014,172848,0
EC,621351,v1.0.0,87720,0,2025-09-01,365501,0,SKU014,146200,0
CV,285768,v1.0.0,97978,0,2025-09-01,81648,0,SKU014,163296,0
FS,151312,v1.0.0,90787,0,2025-09-01,0,0,SKU014,151312,0
MT,302410,v1.0.0,90723,0,2025-09-01,136085,0,SKU015,340212,0
GT,254402,v1.0.0,122113,0,2025-09-01,0,0,SKU015,203522,0
EC,505673,v1.0.0,71389,0,2025-09-01,297454,0,SKU015,118982,0
CV,291192,v1.0.0,99837,0,2025-09-01,83198,0,SKU015,166396,0
FS,208971,v1.0.0,125382,0,2025-09-01,0,0,SKU015,208971,0
MT,366491,v1.0.0,109947,0,2025-09-01,164921,0,SKU016,412302,0
GT,321311,v1.0.0,154229,0,2025-09-01,0,0,SKU016,257049,0
EC,725110,v1.0.0,102368,0,2025-09-01,426535,0,SKU016,170614,0
CV,372788,v1.0.0,127813,0,2025-09-01,106511,0,SKU016,213022,0
FS,194197,v1.0.0,116518,0,2025-09-01,0,0,SKU016,194197,0
MT,219172,v1.0.0,65752,0,2025-09-01,98628,0,SKU017,246569,0
GT,166786,v1.0.0,80057,0,2025-09-01,0,0,SKU017,133429,0
EC,468375,v1.0.0,66124,0,2025-09-01,275515,0,SKU017,110206,0
CV,210853,v1.0.0,72292,0,2025-09-01,60244,0,SKU017,120488,0
FS,131240,v1.0.0,78744,0,2025-09-01,0,0,SKU017,131240,0
MT,302238,v1.0.0,90672,0,2025-09-01,136007,0,SKU018,340018,0
GT,182764,v1.0.0,87727,0,2025-09-01,0,0,SKU018,146211,0
EC,544882,v1.0.0,76925,0,2025-09-01,320519,0,SKU018,128208,0
CV,261689,v1.0.0,89722,0,2025-09-01,74768,0,SKU018,149537,0
FS,97658,v1.0.0,58595,0,2025-09-01,0,0,SKU018,97658,0
MT,88013,v1.0.0,26404,0,2025-09-01,39606,0,SKU019,99014,0
GT,66690,v1.0.0,32011,0,2025-09-01,0,0,SKU019,53352,0
EC,237505,v1.0.0,33530,0,2025-09-01,139709,0,SKU019,55884,0
CV,81563,v1.0.0,27964,0,2025-09-01,23304,0,SKU019,46607,0
FS,52805,v1.0.0,31683,0,2025-09-01,0,0,SKU019,52805,0
MT,133872,v1.0.0,40162,0,2025-09-01,60242,0,SKU020,150606,0
GT,93283,v1.0.0,44776,0,2025-09-01,0,0,SKU020,74626,0
EC,286910,v1.0.0,40505,0,2025-09-01,168771,0,SKU020,67508,0
CV,76800,v1.0.0,26331,0,2025-09-01,21943,0,SKU020,43886,0
FS,63072,v1.0.0,37843,0,2025-09-01,0,0,SKU020,63072,0
MT,140385,v1.0.0,42116,0,2025-09-01,63173,0,SKU021,157933,0
GT,101156,v1.0.0,48555,0,2025-09-01,0,0,SKU021,80925,0
EC,376724,v1.0.0,53185,0,2025-09-01,221602,0,SKU021,88641,0
CV,139742,v1.0.0,47912,0,2025-09-01,39926,0,SKU021,79852,0
FS,76718,v1.0.0,46030,0,2025-09-01,0,0,SKU021,76718,0
MT,203587,v1.0.0,61076,0,2025-09-01,91614,0,SKU022,229035,0
GT,111150,v1.0.0,53352,0,2025-09-01,0,0,SKU022,88920,0
EC,405963,v1.0.0,57312,0,2025-09-01,238802,0,SKU022,95521,0
CV,148937,v1.0.0,51064,0,2025-09-01,42553,0,SKU022,85107,0
FS,106710,v1.0.0,64026,0,2025-09-01,0,0,SKU022,106710,0
MT,215142,v1.0.0,64543,0,2025-09-01,96814,0,SKU023,242035,0
GT,165360,v1.0.0,79373,0,2025-09-01,0,0,SKU023,132288,0
EC,494202,v1.0.0,69770,0,2025-09-01,290707,0,SKU023,116283,0
CV,160877,v1.0.0,55158,0,2025-09-01,45965,0,SKU023,91930,0
FS,114874,v1.0.0,68924,0,2025-09-01,0,0,SKU023,114874,0
MT,240030,v1.0.0,72009,0,2025-09-01,108013,0,SKU024,270033,0
GT,154026,v1.0.0,73932,0,2025-09-01,0,0,SKU024,123220,0
EC,636083,v1.0.0,89800,0,2025-09-01,374166,0,SKU024,149667,0
CV,240703,v1.0.0,82527,0,2025-09-01,68772,0,SKU024,137545,0
FS,124012,v1.0.0,74407,0,2025-09-01,0,0,SKU024,124012,0
MT,306899,v1.0.0,92070,0,2025-09-01,138104,0,SKU025,345261,0
GT,209138,v1.0.0,100386,0,2025-09-01,0,0,SKU025,167310,0
EC,476584,v1.0.0,67282,0,2025-09-01,280344,0,SKU025,112137,0
CV,272174,v1.0.0,93317,0,2025-09-01,77764,0,SKU025,155528,0
FS,177637,v1.0.0,106582,0,2025-09-01,0,0,SKU025,177637,0
MT,300348,v1.0.0,90104,0,2025-09-01,135156,0,SKU026,337891,0
GT,205116,v1.0.0,98456,0,2025-09-01,0,0,SKU026,164092,0
EC,732832,v1.0.0,103459,0,2025-09-01,431078,0,SKU026,172431,0
CV,281138,v1.0.0,96390,0,2025-09-01,80325,0,SKU026,160650,0
FS,213265,v1.0.0,127959,0,2025-09-01,0,0,SKU026,213265,0
MT,402399,v1.0.0,120720,0,2025-09-01,181079,0,SKU027,452699,0
GT,281434,v1.0.0,135088,0,2025-09-01,0,0,SKU027,225147,0
EC,948371,v1.0.0,133888,0,2025-09-01,557865,0,SKU027,223146,0
CV,304290,v1.0.0,104328,0,2025-09-01,86940,0,SKU027,173880,0
FS,181111,v1.0.0,108667,0,2025-09-01,0,0,SKU027,181111,0
MT,151272,v1.0.0,45382,0,2025-09-01,68072,0,SKU028,170181,0
GT,113636,v1.0.0,54545,0,2025-09-01,0,0,SKU028,90909,0
EC,389994,v1.0.0,55058,0,2025-09-01,229408,0,SKU028,91763,0
CV,151814,v1.0.0,52051,0,2025-09-01,43376,0,SKU028,86751,0
FS,77818,v1.0.0,46691,0,2025-09-01,0,0,SKU028,77818,0
MT,202040,v1.0.0,60612,0,2025-09-01,90918,0,SKU029,227295,0
GT,113198,v1.0.0,54335,0,2025-09-01,0,0,SKU029,90558,0
EC,394904,v1.0.0,55751,0,2025-09-01,232297,0,SKU029,92919,0
CV,177778,v1.0.0,60952,0,2025-09-01,50794,0,SKU029,101588,0
FS,105812,v1.0.0,63487,0,2025-09-01,0,0,SKU029,105812,0
MT,197685,v1.0.0,59306,0,2025-09-01,88958,0,SKU030,222396,0
GT,170016,v1.0.0,81608,0,2025-09-01,0,0,SKU030,136012,0
EC,412335,v1.0.0,58212,0,2025-09-01,242550,0,SKU030,97020,0
CV,210026,v1.0.0,72009,0,2025-09-01,60008,0,SKU030,120015,0
FS,95535,v1.0.0,57321,0,2025-09-01,0,0,SKU030,95535,0
MT,250401,v1.0.0,75120,0,2025-09-01,112680,0,SKU031,281701,0
GT,154221,v1.0.0,74026,0,2025-09-01,0,0,SKU031,123376,0
EC,546981,v1.0.0,77221,0,2025-09-01,321754,0,SKU031,128701,0
CV,222462,v1.0.0,76273,0,2025-09-01,63561,0,SKU031,127121,0
FS,125961,v1.0.0,75577,0,2025-09-01,0,0,SKU031,125961,0
MT,320269,v1.0.0,96081,0,2025-09-01,144121,0,SKU032,360302,0
GT,166140,v1.0.0,79747,0,2025-09-01,0,0,SKU032,132912,0
EC,659736,v1.0.0,93139,0,2025-09-01,388080,0,SKU032,155232,0
CV,304819,v1.0.0,104509,0,2025-09-01,87091,0,SKU032,174182,0
FS,175398,v1.0.0,105239,0,2025-09-01,0,0,SKU032,175398,0
MT,348518,v1.0.0,104555,0,2025-09-01,156833,0,SKU033,392082,0
GT,237961,v1.0.0,114221,0,2025-09-01,0,0,SKU033,190369,0
EC,758509,v1.0.0,107084,0,2025-09-01,446182,0,SKU033,178473,0
CV,335810,v1.0.0,115135,0,2025-09-01,95946,0,SKU033,191892,0
FS,195268,v1.0.0,117161,0,2025-09-01,0,0,SKU033,195268,0
MT,193674,v1.0.0,58102,0,2025-09-01,87153,0,SKU034,217883,0
GT,128334,v1.0.0,61600,0,2025-09-01,0,0,SKU034,102668,0
EC,429803,v1.0.0,60678,0,2025-09-01,252825,0,SKU034,101130,0
CV,165110,v1.0.0,56609,0,2025-09-01,47174,0,SKU034,94349,0
FS,85055,v1.0.0,51033,0,2025-09-01,0,0,SKU034,85055,0
MT,209432,v1.0.0,62829,0,2025-09-01,94244,0,SKU035,235610,0
GT,143995,v1.0.0,69118,0,2025-09-01,0,0,SKU035,115196,0
EC,452444,v1.0.0,63874,0,2025-09-01,266144,0,SKU035,106457,0
CV,233344,v1.0.0,80004,0,2025-09-01,66670,0,SKU035,133340,0
FS,158308,v1.0.0,94985,0,2025-09-01,0,0,SKU035,158308,0
MT,319810,v1.0.0,95943,0,2025-09-01,143915,0,SKU036,359787,0
GT,173794,v1.0.0,83421,0,2025-09-01,0,0,SKU036,139035,0
EC,624200,v1.0.0,88122,0,2025-09-01,367177,0,SKU036,146871,0
CV,281468,v1.0.0,96503,0,2025-09-01,80420,0,SKU036,160839,0
FS,122516,v1.0.0,73510,0,2025-09-01,0,0,SKU036,122516,0
MT,100390,v1.0.0,30117,0,2025-10-01,45175,0,SKU001,112938,0
