channel_id,cogs,commission,contribution_margin,customer_id,date,discount,freight,gross_sales,is_intercompany,is_stockout,line_id,month,net_sales,order_id,payment_fee,promo_id,region,returns,sku_id,trade_spend,units
EC,2912000,479808,1790118,CUST011,2025-06-01,640000,67738,6400000,False,False,LINE000005278,2025-06-01,5644800,ORD00005278,282240,,Central,115200,SKU012,112896,256
CV,2206750,160414,2023590,CUST012,2025-06-01,242500,54999,4850000,False,False,LINE000005279,2025-06-01,4583250,ORD00005279,45832,,South,24250,SKU012,91665,194
FS,2718625,115318,2747424,CUST013,2025-06-01,179250,69190,5975000,False,False,LINE000005280,2025-06-01,5765875,ORD00005280,0,,North,29875,SKU012,115318,239
MT,2911104,206853,1712060,CUST015,2025-06-01,216600,62056,5415000,False,False,LINE000005281,2025-06-01,5171325,ORD00005281,93084,,South,27075,SKU013,186168,190
GT,3539290,160473,2513744,CUST016,2025-06-01,131670,77027,6583500,False,False,LINE000005282,2025-06-01,6418912,ORD00005282,0,,North,32918,SKU013,128378,231
EC,2957069,412372,1084182,CUST017,2025-06-01,550050,58217,5500500,False,False,LINE000005283,2025-06-01,4851441,ORD00005283,242572,,Central,99009,SKU013,97029,193
CV,3478003,213979,2164920,CUST018,2025-06-01,323475,73364,6469500,False,False,LINE000005284,2025-06-01,6113677,ORD00005284,61137,,South,32348,SKU013,122274,227
FS,3952973,141913,2773698,CUST019,2025-06-01,220590,85148,7353000,False,False,LINE000005285,2025-06-01,7095645,ORD00005285,0,,North,36765,SKU013,141913,258
MT,3118880,235923,2154004,CUST021,2025-06-01,247040,70777,6176000,False,False,LINE000005286,2025-06-01,5898080,ORD00005286,106165,,South,30880,SKU014,212331,193
GT,4266240,205920,3501062,CUST022,2025-06-01,168960,98842,8448000,False,False,LINE000005287,2025-06-01,8236800,ORD00005287,0,,North,42240,SKU014,164736,264
EC,3151200,467813,1433365,CUST023,2025-06-01,624000,66044,6240000,False,False,LINE000005288,2025-06-01,5503680,ORD00005288,275184,,Central,112320,SKU014,110074,195
CV,3684480,241315,2679347,CUST024,2025-06-01,364800,82737,7296000,False,False,LINE000005289,2025-06-01,6894720,ORD00005289,68947,,South,36480,SKU014,137894,228
FS,3668320,140195,2976933,CUST001,2025-06-01,217920,84117,7264000,False,False,LINE000005290,2025-06-01,7009760,ORD00005290,0,,North,36320,SKU014,140195,227
MT,4985975,359366,3045866,CUST003,2025-06-01,376300,107810,9407500,False,False,LINE000005291,2025-06-01,8984162,ORD00005291,161715,,South,47038,SKU015,323430,265
GT,3932335,180850,2889339,CUST004,2025-06-01,148390,86808,7419500,False,False,LINE000005292,2025-06-01,7234012,ORD00005292,0,,North,37098,SKU015,144680,209
EC,5324645,753186,2056579,CUST005,2025-06-01,1004650,106332,10046500,False,False,LINE000005293,2025-06-01,8861013,ORD00005293,443051,,Central,180837,SKU015,177220,283
CV,4797825,299411,3098084,CUST006,2025-06-01,452625,102655,9052500,False,False,LINE000005294,2025-06-01,8554613,ORD00005294,85546,,South,45262,SKU015,171092,255
FS,4590860,167177,3333310,CUST007,2025-06-01,259860,100306,8662000,False,False,LINE000005295,2025-06-01,8358830,ORD00005295,0,,North,43310,SKU015,167177,244
MT,5014230,445450,4941582,CUST009,2025-06-01,466440,133635,11661000,False,False,LINE000005296,2025-06-01,11136255,ORD00005296,200453,,South,58305,SKU016,400905,299
GT,3605550,204384,4103829,CUST010,2025-06-01,167700,98104,8385000,False,False,LINE000005297,2025-06-01,8175375,ORD00005297,0,,North,41925,SKU016,163508,215
EC,4863300,847911,3446225,CUST011,2025-06-01,1131000,119705,11310000,False,False,LINE000005298,2025-06-01,9975420,ORD00005298,498771,,Central,203580,SKU016,199508,290
CV,4209270,323771,4329039,CUST012,2025-06-01,489450,111007,9789000,False,False,LINE000005299,2025-06-01,9250605,ORD00005299,92506,,South,48945,SKU016,185012,251
FS,4192500,188175,4726995,CUST013,2025-06-01,292500,112905,9750000,False,False,LINE000005300,2025-06-01,9408750,ORD00005300,0,,North,48750,SKU016,188175,250
MT,2902247,217549,1959973,CUST015,2025-06-01,227800,65265,5695000,False,False,LINE000005301,2025-06-01,5438725,ORD00005301,97897,,South,28475,SKU017,195794,134
GT,2620686,125348,2107458,CUST016,2025-06-01,102850,60167,5142500,False,False,LINE000005302,2025-06-01,5013938,ORD00005302,0,,North,25712,SKU017,100279,121
EC,2923906,430140,1291469,CUST017,2025-06-01,573750,60726,5737500,False,False,LINE000005303,2025-06-01,5060475,ORD00005303,253024,,Central,103275,SKU017,101210,135
CV,2967223,192579,2111366,CUST018,2025-06-01,291125,66027,5822500,False,False,LINE000005304,2025-06-01,5502263,ORD00005304,55023,,South,29112,SKU017,110045,137
FS,3097174,117296,2462644,CUST019,2025-06-01,182325,70377,6077500,False,False,LINE000005305,2025-06-01,5864787,ORD00005305,0,,North,30388,SKU017,117296,143
MT,2649600,210864,2063210,CUST021,2025-06-01,220800,63259,5520000,False,False,LINE000005306,2025-06-01,5271600,ORD00005306,94889,,South,27600,SKU018,189778,120
GT,2693760,136792,2466054,CUST022,2025-06-01,112240,65660,5612000,False,False,LINE000005307,2025-06-01,5471700,ORD00005307,0,,North,28060,SKU018,109434,122
EC,2914560,455218,1546575,CUST023,2025-06-01,607200,64266,6072000,False,False,LINE000005308,2025-06-01,5355504,ORD00005308,267775,,Central,109296,SKU018,107110,132
CV,2914560,200831,2381652,CUST024,2025-06-01,303600,68856,6072000,False,False,LINE000005309,2025-06-01,5738040,ORD00005309,57380,,South,30360,SKU018,114761,132
FS,3422400,137609,3100267,CUST001,2025-06-01,213900,82565,7130000,False,False,LINE000005310,2025-06-01,6880450,ORD00005310,0,,North,35650,SKU018,137609,155
MT,1245330,94201,860067,CUST003,2025-06-01,98640,28260,2466000,False,False,LINE000005311,2025-06-01,2355030,ORD00005311,42391,,South,12330,SKU019,84781,137
GT,1127160,54405,924997,CUST004,2025-06-01,44640,26114,2232000,False,False,LINE000005312,2025-06-01,2176200,ORD00005312,0,,North,11160,SKU019,43524,124
EC,1027170,152489,467222,CUST005,2025-06-01,203400,21528,2034000,False,False,LINE000005313,2025-06-01,1793988,ORD00005313,89699,,Central,36612,SKU019,35880,113
CV,1345320,88112,978313,CUST006,2025-06-01,133200,30210,2664000,False,False,LINE000005314,2025-06-01,2517480,ORD00005314,25175,,South,13320,SKU019,50350,148
FS,963540,36824,781937,CUST007,2025-06-01,57240,22095,1908000,False,False,LINE000005315,2025-06-01,1841220,ORD00005315,0,,North,9540,SKU019,36824,106
MT,1686460,121552,1030236,CUST009,2025-06-01,127280,36466,3182000,False,False,LINE000005316,2025-06-01,3038810,ORD00005316,54699,,South,15910,SKU020,109397,148
GT,1629485,74941,1197287,CUST010,2025-06-01,61490,35972,3074500,False,False,LINE000005317,2025-06-01,2997638,ORD00005317,0,,North,15372,SKU020,59953,143
EC,1538325,217600,594160,CUST011,2025-06-01,290250,30720,2902500,False,False,LINE000005318,2025-06-01,2560005,ORD00005318,128000,,Central,52245,SKU020,51200,135
CV,1344610,83911,868250,CUST012,2025-06-01,126850,28770,2537000,False,False,LINE000005319,2025-06-01,2397465,ORD00005319,23975,,South,12685,SKU020,47949,118
FS,1789015,65147,1298960,CUST013,2025-06-01,101265,39088,3375500,False,False,LINE000005320,2025-06-01,3257357,ORD00005320,0,,North,16878,SKU020,65147,157
MT,2143120,169990,1656156,CUST015,2025-06-01,178000,50997,4450000,False,False,LINE000005321,2025-06-01,4249750,ORD00005321,76496,,South,22250,SKU021,152991,178
GT,1950480,98719,1773191,CUST016,2025-06-01,81000,47385,4050000,False,False,LINE000005322,2025-06-01,3948750,ORD00005322,0,,North,20250,SKU021,78975,162
EC,1806000,281138,949147,CUST017,2025-06-01,375000,39690,3750000,False,False,LINE000005323,2025-06-01,3307500,ORD00005323,165375,,Central,67500,SKU021,66150,150
CV,2143120,147184,1738326,CUST018,2025-06-01,222500,50463,4450000,False,False,LINE000005324,2025-06-01,4205250,ORD00005324,42052,,South,22250,SKU021,84105,178
FS,1818040,72858,1635405,CUST019,2025-06-01,113250,43714,3775000,False,False,LINE000005325,2025-06-01,3642875,ORD00005325,0,,North,18875,SKU021,72858,151
MT,2178624,182902,1909227,CUST021,2025-06-01,191520,54870,4788000,False,False,LINE000005326,2025-06-01,4572540,ORD00005326,82306,,South,23940,SKU022,164611,168
GT,2139720,114623,2183877,CUST022,2025-06-01,94050,55019,4702500,False,False,LINE000005327,2025-06-01,4584938,ORD00005327,0,,North,23512,SKU022,91699,165
EC,2048944,337590,1259437,CUST023,2025-06-01,450300,47660,4503000,False,False,LINE000005328,2025-06-01,3971646,ORD00005328,198582,,Central,81054,SKU022,79433,158
CV,2399080,174388,2199780,CUST024,2025-06-01,263625,59790,5272500,False,False,LINE000005329,2025-06-01,4982513,ORD00005329,49825,,South,26362,SKU022,99650,185
FS,1621000,68756,1638047,CUST001,2025-06-01,106875,41254,3562500,False,False,LINE000005330,2025-06-01,3437813,ORD00005330,0,,North,17812,SKU022,68756,125
MT,2257920,179693,1758214,CUST003,2025-06-01,188160,53908,4704000,False,False,LINE000005331,2025-06-01,4492320,ORD00005331,80862,,South,23520,SKU023,161723,147
GT,2304000,117000,2109240,CUST004,2025-06-01,96000,56160,4800000,False,False,LINE000005332,2025-06-01,4680000,ORD00005332,0,,North,24000,SKU023,93600,150
EC,2519040,393443,1336696,CUST005,2025-06-01,524800,55545,5248000,False,False,LINE000005333,2025-06-01,4628736,ORD00005333,231437,,Central,94464,SKU023,92575,164
CV,2457600,169344,2008243,CUST006,2025-06-01,256000,58061,5120000,False,False,LINE000005334,2025-06-01,4838400,ORD00005334,48384,,South,25600,SKU023,96768,160
FS,2534400,101904,2295850,CUST007,2025-06-01,158400,61142,5280000,False,False,LINE000005335,2025-06-01,5095200,ORD00005335,0,,North,26400,SKU023,101904,165
MT,3316680,250878,2290455,CUST009,2025-06-01,262700,75264,6567500,False,False,LINE000005336,2025-06-01,6271962,ORD00005336,112895,,South,32838,SKU024,225790,185
GT,3585600,173062,2942318,CUST010,2025-06-01,142000,83070,7100000,False,False,LINE000005337,2025-06-01,6922500,ORD00005337,0,,North,35500,SKU024,138450,200
EC,2922264,433814,1329112,CUST011,2025-06-01,578650,61244,5786500,False,False,LINE000005338,2025-06-01,5103693,ORD00005338,255185,,Central,104157,SKU024,102074,163
CV,3657312,239529,2659414,CUST012,2025-06-01,362100,82124,7242000,False,False,LINE000005339,2025-06-01,6843690,ORD00005339,68437,,South,36210,SKU024,136874,204
FS,3693168,141141,2996910,CUST013,2025-06-01,219390,84685,7313000,False,False,LINE000005340,2025-06-01,7057045,ORD00005340,0,,North,36565,SKU024,141141,206
MT,4537478,292001,1988740,CUST015,2025-06-01,305760,87600,7644000,False,False,LINE000005341,2025-06-01,7300020,ORD00005341,131400,,South,38220,SKU025,262801,196
GT,4884734,200582,2681214,CUST016,2025-06-01,164580,96279,8229000,False,False,LINE000005342,2025-06-01,8023275,ORD00005342,0,,North,41145,SKU025,160466,211
EC,5857051,739729,1392293,CUST017,2025-06-01,986700,104432,9867000,False,False,LINE000005343,2025-06-01,8702694,ORD00005343,435135,,Central,177606,SKU025,174054,253
CV,4236523,236056,1988618,CUST018,2025-06-01,356850,80934,7137000,False,False,LINE000005344,2025-06-01,6744465,ORD00005344,67445,,South,35685,SKU025,134889,183
FS,4444877,144518,2405296,CUST019,2025-06-01,224640,86711,7488000,False,False,LINE000005345,2025-06-01,7225920,ORD00005345,0,,North,37440,SKU025,144518,192
MT,3728100,331194,3674087,CUST021,2025-06-01,346800,99358,8670000,False,False,LINE000005346,2025-06-01,8279850,ORD00005346,149037,,South,43350,SKU026,298074,204
GT,2869175,162642,3265689,CUST022,2025-06-01,133450,78068,6672500,False,False,LINE000005347,2025-06-01,6505688,ORD00005347,0,,North,33362,SKU026,130114,157
EC,3746375,653176,2654752,CUST023,2025-06-01,871250,92213,8712500,False,False,LINE000005348,2025-06-01,7684425,ORD00005348,384221,,Central,156825,SKU026,153688,205
CV,3143300,241778,3232738,CUST024,2025-06-01,365500,82895,7310000,False,False,LINE000005349,2025-06-01,6907950,ORD00005349,69080,,South,36550,SKU026,138159,172
FS,4111875,184556,4636092,CUST001,2025-06-01,286875,110734,9562500,False,False,LINE000005350,2025-06-01,9227813,ORD00005350,0,,North,47812,SKU026,184556,225
MT,4520880,379555,3962178,CUST003,2025-06-01,397440,113867,9936000,False,False,LINE000005351,2025-06-01,9488880,ORD00005351,170800,,South,49680,SKU027,341600,216
GT,4039490,216401,4123165,CUST004,2025-06-01,177560,103873,8878000,False,False,LINE000005352,2025-06-01,8656050,ORD00005352,0,,North,44390,SKU027,173121,193
EC,3976700,655238,2444630,CUST005,2025-06-01,874000,92504,8740000,False,False,LINE000005353,2025-06-01,7708680,ORD00005353,385434,,Central,157320,SKU027,154174,190
CV,4667390,339283,4279997,CUST006,2025-06-01,512900,116326,10258000,False,False,LINE000005354,2025-06-01,9693810,ORD00005354,96938,,South,51290,SKU027,193876,223
FS,5085990,215735,5139869,CUST007,2025-06-01,335340,129441,11178000,False,False,LINE000005355,2025-06-01,10786770,ORD00005355,0,,North,55890,SKU027,215735,243
MT,2220480,176713,1729060,CUST009,2025-06-01,185040,53014,4626000,False,False,LINE000005356,2025-06-01,4417830,ORD00005356,79521,,South,23130,SKU028,159042,257
GT,1918080,97402,1755943,CUST010,2025-06-01,79920,46753,3996000,False,False,LINE000005357,2025-06-01,3896100,ORD00005357,0,,North,19980,SKU028,77922,222
EC,1460160,228059,774815,CUST011,2025-06-01,304200,32197,3042000,False,False,LINE000005358,2025-06-01,2683044,ORD00005358,134152,,Central,54756,SKU028,53661,169
CV,1918080,132168,1567371,CUST012,2025-06-01,199800,45315,3996000,False,False,LINE000005359,2025-06-01,3776220,ORD00005359,37762,,South,19980,SKU028,75524,222
FS,1952640,78512,1768849,CUST013,2025-06-01,122040,47107,4068000,False,False,LINE000005360,2025-06-01,3925620,ORD00005360,0,,North,20340,SKU028,78512,226
MT,3234815,218466,1647895,CUST015,2025-06-01,228760,65540,5719000,False,False,LINE000005361,2025-06-01,5461645,ORD00005361,98310,,South,28595,SKU029,196619,266
GT,2420031,104288,1513730,CUST016,2025-06-01,85570,50058,4278500,False,False,LINE000005362,2025-06-01,4171538,ORD00005362,0,,North,21392,SKU029,83431,199
EC,2955113,391681,883359,CUST017,2025-06-01,522450,55296,5224500,False,False,LINE000005363,2025-06-01,4608009,ORD00005363,230400,,Central,94041,SKU029,92160,243
CV,2736216,160000,1483221,CUST018,2025-06-01,241875,54857,4837500,False,False,LINE000005364,2025-06-01,4571437,ORD00005364,45714,,South,24188,SKU029,91429,225
FS,3332103,113696,2057102,CUST019,2025-06-01,176730,68218,5891000,False,False,LINE000005365,2025-06-01,5684815,ORD00005365,0,,North,29455,SKU029,113696,274
MT,2928250,211055,1788829,CUST021,2025-06-01,221000,63316,5525000,False,False,LINE000005366,2025-06-01,5276375,ORD00005366,94975,,South,27625,SKU030,189950,221
GT,3100500,142594,2278136,CUST022,2025-06-01,117000,68445,5850000,False,False,LINE000005367,2025-06-01,5703750,ORD00005367,0,,North,29250,SKU030,114075,234
EC,3551000,502299,1371530,CUST023,2025-06-01,670000,70913,6700000,False,False,LINE000005368,2025-06-01,5909400,ORD00005368,295470,,Central,120600,SKU030,118188,268
CV,2941500,183566,1899404,CUST024,2025-06-01,277500,62937,5550000,False,False,LINE000005369,2025-06-01,5244750,ORD00005369,52448,,South,27750,SKU030,104895,222
FS,3074000,111940,2231956,CUST001,2025-06-01,174000,67164,5800000,False,False,LINE000005370,2025-06-01,5597000,ORD00005370,0,,North,29000,SKU030,111940,232
MT,2818650,250401,2777813,CUST003,2025-06-01,262200,75120,6555000,False,False,LINE000005371,2025-06-01,6260025,ORD00005371,112680,,South,32775,SKU031,225361,230
GT,3210810,182008,3654537,CUST004,2025-06-01,149340,87364,7467000,False,False,LINE000005372,2025-06-01,7280325,ORD00005372,0,,North,37335,SKU031,145606,262
EC,2904435,506385,2058137,CUST005,2025-06-01,675450,71490,6754500,False,False,LINE000005373,2025-06-01,5957469,ORD00005373,297873,,Central,121581,SKU031,119149,237
CV,2463255,189470,2533344,CUST006,2025-06-01,286425,64961,5728500,False,False,LINE000005374,2025-06-01,5413433,ORD00005374,54134,,South,28642,SKU031,108269,201
FS,3419145,153464,3855046,CUST007,2025-06-01,238545,92078,7951500,False,False,LINE000005375,2025-06-01,7673197,ORD00005375,0,,North,39758,SKU031,153464,279
MT,2999360,251814,2628693,CUST009,2025-06-01,263680,75544,6592000,False,False,LINE000005376,2025-06-01,6295360,ORD00005376,113316,,South,32960,SKU032,226633,206
GT,4732000,253500,4830020,CUST010,2025-06-01,208000,121680,10400000,False,False,LINE000005377,2025-06-01,10140000,ORD00005377,0,,North,52000,SKU032,202800,325
EC,3348800,551779,2058637,CUST011,2025-06-01,736000,77898,7360000,False,False,LINE000005378,2025-06-01,6491520,ORD00005378,324576,,Central,132480,SKU032,129830,230
CV,2664480,193687,2443329,CUST012,2025-06-01,292800,66407,5856000,False,False,LINE000005379,2025-06-01,5533920,ORD00005379,55339,,South,29280,SKU032,110678,183
FS,3567200,151312,3604989,CUST013,2025-06-01,235200,90787,7840000,False,False,LINE000005380,2025-06-01,7565600,ORD00005380,0,,North,39200,SKU032,151312,245
MT,5572762,395981,3277418,CUST015,2025-06-01,414640,118794,10366000,False,False,LINE000005381,2025-06-01,9899530,ORD00005381,178192,,South,51830,SKU033,356383,292
GT,5553677,251806,3944443,CUST016,2025-06-01,206610,120867,10330500,False,False,LINE000005382,2025-06-01,10072238,ORD00005382,0,,North,51652,SKU033,201445,291
EC,5210150,726572,1910253,CUST017,2025-06-01,969150,102575,9691500,False,False,LINE000005383,2025-06-01,8547903,ORD00005383,427395,,Central,174447,SKU033,170958,273
CV,5515507,339333,3433187,CUST018,2025-06-01,512975,116343,10259500,False,False,LINE000005384,2025-06-01,9695227,ORD00005384,96952,,South,51298,SKU033,193905,289
FS,5019302,180194,3521916,CUST019,2025-06-01,280095,108117,9336500,False,False,LINE000005385,2025-06-01,9009723,ORD00005385,0,,North,46682,SKU033,180194,263
MT,2520960,190694,1741061,CUST021,2025-06-01,199680,57208,4992000,False,False,LINE000005386,2025-06-01,4767360,ORD00005386,85812,,South,24960,SKU034,171625,128
GT,2658825,128334,2181948,CUST022,2025-06-01,105300,61600,5265000,False,False,LINE000005387,2025-06-01,5133375,ORD00005387,0,,North,26325,SKU034,102668,135
EC,2678520,397641,1218360,CUST023,2025-06-01,530400,56138,5304000,False,False,LINE000005388,2025-06-01,4678128,ORD00005388,233906,,Central,95472,SKU034,93563,136
CV,1930110,126413,1403572,CUST024,2025-06-01,191100,43341,3822000,False,False,LINE000005389,2025-06-01,3611790,ORD00005389,36118,,South,19110,SKU034,72236,98
FS,2501265,95593,2029838,CUST001,2025-06-01,148590,57356,4953000,False,False,LINE000005390,2025-06-01,4779645,ORD00005390,0,,North,24765,SKU034,95593,127
MT,3176025,228914,1940192,CUST003,2025-06-01,239700,68674,5992500,False,False,LINE000005391,2025-06-01,5722838,ORD00005391,103011,,South,29962,SKU035,206022,141
GT,2770575,127420,2035719,CUST004,2025-06-01,104550,61162,5227500,False,False,LINE000005392,2025-06-01,5096812,ORD00005392,0,,North,26138,SKU035,101936,123
EC,2883200,407837,1113600,CUST005,2025-06-01,544000,57577,5440000,False,False,LINE000005393,2025-06-01,4798080,ORD00005393,239904,,Central,97920,SKU035,95962,128
CV,2703000,168683,1745398,CUST006,2025-06-01,255000,57834,5100000,False,False,LINE000005394,2025-06-01,4819500,ORD00005394,48195,,South,25500,SKU035,96390,120
FS,2635425,95969,1913518,CUST007,2025-06-01,149175,57582,4972500,False,False,LINE000005395,2025-06-01,4798463,ORD00005395,0,,North,24862,SKU035,95969,117
