period,sku,category,units,standard_unit_cost_vnd,actual_unit_cogs_vnd,standard_cogs_vnd,actual_cogs_vnd,material_price_variance_vnd,usage_yield_variance_vnd,conversion_variance_vnd,total_cogs_variance_vnd,evidence_class,allocation_note
2023-01,SKU001,Dairy,692,7740,7740,5356080,5356080,0,17567.94,-17567.94,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-08,SKU033,Dairy,1340,17040,19084.8,22833600,25573631,2246825.42,74894.21,418311.37,2740031,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-08,SKU034,Beverages,656,19695,21270.6,12919920,13953514,847547.08,42377.34,143669.58,1033594,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-08,SKU035,Condiments,625,22525,22525,14078125,14078125,0,46176.25,-46176.25,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-08,SKU036,Convenience Foods,734,19780,19780,14518520,14518520,0,47620.75,-47620.75,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU001,Dairy,801,7740,8668.8,6199740,6943709,610054.58,20335.15,113579.27,743969,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU002,Beverages,822,9782,10564.56,8040804,8684069,527477.3,26373.84,89413.86,643265,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU003,Condiments,840,12000,12000,10080000,10080000,0,33062.4,-33062.4,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU004,Convenience Foods,756,14392,14392,10880352,10880352,0,35687.55,-35687.55,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU005,Dairy,921,16960,18995.2,15620160,17494578,1537022.76,51234.12,286161.12,1874418,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU006,Beverages,903,15265,16486.2,13784295,14887038,904249.26,45212.49,153281.25,1102743,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU007,Condiments,1009,17745,17745,17904705,17904705,0,58727.43,-58727.43,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU008,Convenience Foods,1066,20400,20400,21746400,21746400,0,71328.19,-71328.19,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU009,Dairy,1165,23230,26017.6,27062950,30310504,2662994.28,88766.48,495793.24,3247554,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU010,Beverages,1055,9540,10303.2,10064700,10869876,660244.32,33012.22,111919.46,805176,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU011,Condiments,1216,9245,9245,11241920,11241920,0,36873.5,-36873.5,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU012,Convenience Foods,1163,11375,11375,13229125,13229125,0,43391.53,-43391.53,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU013,Dairy,1214,13680,15321.6,16607520,18600422,1634179.64,54472.67,304249.69,1992902,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU014,Beverages,1323,16160,17452.8,21379680,23090055,1402507.5,70125.35,237742.15,1710375,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU015,Condiments,1260,18815,18815,23706900,23706900,0,77758.63,-77758.63,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU016,Convenience Foods,1379,16770,16770,23125830,23125830,0,75852.72,-75852.72,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU017,Dairy,753,19338,21658.56,14561514,16308896,1432853.24,47761.77,266766.99,1747382,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU018,Beverages,775,22080,23846.4,17112000,18480960,1122547.2,56127.36,190285.44,1368960,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU019,Condiments,745,9090,9090,6772050,6772050,0,22212.32,-22212.32,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU020,Convenience Foods,779,11395,11395,8876705,8876705,0,29115.59,-29115.59,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU021,Dairy,842,10750,12040,9051500,10137680,890667.6,29688.92,165823.48,1086180,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU022,Beverages,889,12968,14005.44,11528552,12450836,756272.88,37813.65,128197.47,922284,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU023,Condiments,932,15360,15360,14315520,14315520,0,46954.91,-46954.91,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU024,Convenience Foods,980,17928,17928,17569440,17569440,0,57627.76,-57627.76,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU025,Dairy,1036,20670,23150.4,21414120,23983813,2107148.26,70238.31,392306.43,2569693,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU026,Beverages,1073,18275,19737,19609075,21177801,1286355.32,64317.77,218052.91,1568726,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU027,Condiments,1159,20930,20930,24257870,24257870,0,79565.81,-79565.81,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU028,Convenience Foods,1247,8640,8640,10774080,10774080,0,35338.98,-35338.98,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU029,Dairy,1212,10858,12160.96,13159896,14739083,1294933.34,43164.46,241089.2,1579187,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU030,Beverages,1158,13250,14310,15343500,16570980,1006533.6,50326.68,170619.72,1227480,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU031,Condiments,1173,12255,12255,14375115,14375115,0,47150.38,-47150.38,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU032,Convenience Foods,1322,14560,14560,19248320,19248320,0,63134.49,-63134.49,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU033,Dairy,1388,17040,19084.8,23651520,26489703,2327310.06,77576.99,433295.95,2838183,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU034,Beverages,653,19695,21270.6,12860835,13889702,843670.94,42183.54,143012.52,1028867,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU035,Condiments,769,22525,22525,17321725,17321725,0,56815.26,-56815.26,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-09,SKU036,Convenience Foods,841,19780,19780,16634980,16634980,0,54562.73,-54562.73,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU001,Dairy,663,7740,8668.8,5131620,5747415,504951.9,16831.71,94011.39,615795,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU002,Beverages,769,9782,10564.56,7522358,8124146,493466.16,24673.33,83648.51,601788,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU003,Condiments,714,12000,12000,8568000,8568000,0,28103.04,-28103.04,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU004,Convenience Foods,800,14392,14392,11513600,11513600,0,37764.61,-37764.61,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU005,Dairy,844,16960,18995.2,14314240,16031948,1408520.56,46950.71,262236.73,1717708,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU006,Beverages,784,15265,16486.2,11967760,12925181,785085.22,39254.25,133081.53,957421,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU007,Condiments,940,17745,17745,16680300,16680300,0,54711.38,-54711.38,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU008,Convenience Foods,955,20400,20400,19482000,19482000,0,63900.96,-63900.96,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU009,Dairy,868,23230,26017.6,20163640,22583277,1984102.34,66136.74,369397.92,2419637,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU010,Beverages,1104,9540,10303.2,10532160,11374732,690909.04,34545.48,117117.48,842572,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU011,Condiments,1023,9245,9245,9457635,9457635,0,31021.04,-31021.04,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU012,Convenience Foods,998,11375,11375,11352250,11352250,0,37235.38,-37235.38,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU013,Dairy,1059,13680,15321.6,14487120,16225574,1425532.28,47517.75,265403.97,1738454,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU014,Beverages,1157,16160,17452.8,18697120,20192890,1226531.4,61326.55,207912.05,1495770,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU015,Condiments,1159,18815,18815,21806585,21806585,0,71525.6,-71525.6,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU016,Convenience Foods,1157,16770,16770,19402890,19402890,0,63641.48,-63641.48,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU017,Dairy,638,19338,21658.56,12337644,13818161,1214023.94,40467.47,226025.59,1480517,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU018,Beverages,645,22080,23846.4,14241600,15380927,934248.14,46712.45,158366.41,1139327,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU019,Condiments,656,9090,9090,5963040,5963040,0,19558.77,-19558.77,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU020,Convenience Foods,683,11395,11395,7782785,7782785,0,25527.53,-25527.53,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU021,Dairy,783,10750,12040,8417250,9427320,828257.4,27608.58,154204.02,1010070,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU022,Beverages,808,12968,14005.44,10478144,11316395,687365.82,34368.31,116516.87,838251,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU023,Condiments,835,15360,15360,12825600,12825600,0,42067.97,-42067.97,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU024,Convenience Foods,875,17928,17928,15687000,15687000,0,51453.36,-51453.36,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU025,Dairy,947,20670,23150.4,19574490,21923429,1926129.98,64204.33,358604.69,2348939,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU026,Beverages,944,18275,19737,17251600,18631728,1131704.96,56585.25,191837.79,1380128,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU027,Condiments,1125,20930,20930,23546250,23546250,0,77231.7,-77231.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU028,Convenience Foods,1024,8640,8640,8847360,8847360,0,29019.34,-29019.34,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU029,Dairy,1121,10858,12160.96,12171818,13632436,1197706.76,39923.56,222987.68,1460618,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU030,Beverages,1161,13250,14310,15383250,16613910,1009141.2,50457.06,171061.74,1230660,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU031,Condiments,1156,12255,12255,14166780,14166780,0,46467.04,-46467.04,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU032,Convenience Foods,1077,14560,14560,15681120,15681120,0,51434.07,-51434.07,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU033,Dairy,1295,17040,19084.8,22066800,24714817,2171373.94,72379.1,404263.96,2648017,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU034,Beverages,645,19695,21270.6,12703275,13719538,833335.66,41666.74,141260.6,1016263,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU035,Condiments,735,22525,22525,16555875,16555875,0,54303.27,-54303.27,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-10,SKU036,Convenience Foods,665,19780,19780,13153700,13153700,0,43144.14,-43144.14,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU001,Dairy,766,7740,8668.8,5928840,6640302,583398.84,19446.6,108616.56,711462,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU002,Beverages,800,9782,10564.56,7825600,8451648,513359.36,25667.97,87020.67,626048,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU003,Condiments,792,12000,12000,9504000,9504000,0,31173.12,-31173.12,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU004,Convenience Foods,906,14392,14392,13039152,13039152,0,42768.42,-42768.42,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU005,Dairy,934,16960,18995.2,15840640,17741518,1558719.96,51957.3,290200.74,1900878,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU006,Beverages,933,15265,16486.2,14242245,15381624,934290.78,46714.56,158373.66,1139379,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU007,Condiments,979,17745,17745,17372355,17372355,0,56981.32,-56981.32,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU008,Convenience Foods,1035,20400,20400,21114000,21114000,0,69253.92,-69253.92,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU009,Dairy,1134,23230,26017.6,26342820,29503958,2592133.16,86404.45,482600.39,3161138,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU010,Beverages,1266,9540,10303.2,12077640,13043851,792293.02,39614.66,134303.32,966211,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU011,Condiments,1162,9245,9245,10742690,10742690,0,35236.02,-35236.02,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU012,Convenience Foods,1167,11375,11375,13274625,13274625,0,43540.77,-43540.77,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU013,Dairy,1239,13680,15321.6,16949520,18983462,1667832.44,55594.43,310515.13,2033942,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU014,Beverages,1332,16160,17452.8,21525120,23247129,1412047.38,70602.39,239359.23,1722009,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU015,Condiments,1500,18815,18815,28222500,28222500,0,92569.8,-92569.8,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU016,Convenience Foods,1426,16770,16770,23914020,23914020,0,78437.99,-78437.99,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU017,Dairy,758,19338,21658.56,14658204,16417188,1442366.88,48078.91,268538.21,1758984,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU018,Beverages,742,22080,23846.4,16383360,17694029,1074748.58,53737.42,182183,1310669,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU019,Condiments,726,9090,9090,6599340,6599340,0,21645.84,-21645.84,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU020,Convenience Foods,793,11395,11395,9036235,9036235,0,29638.85,-29638.85,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU021,Dairy,851,10750,12040,9148250,10246040,900187.8,30006.26,167595.94,1097790,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU022,Beverages,974,12968,14005.44,12630832,13641298,828582.12,41429.13,140454.75,1010466,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU023,Condiments,955,15360,15360,14668800,14668800,0,48113.66,-48113.66,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU024,Convenience Foods,1022,17928,17928,18322416,18322416,0,60097.52,-60097.52,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU025,Dairy,1132,20670,23150.4,23398440,26206253,2302406.66,76746.88,428659.46,2807813,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU026,Beverages,1048,18275,19737,19152200,20684376,1256384.32,62819.22,212972.46,1532176,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU027,Condiments,1096,20930,20930,22939280,22939280,0,75240.84,-75240.84,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU028,Convenience Foods,1213,8640,8640,10480320,10480320,0,34375.45,-34375.45,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU029,Dairy,1268,10858,12160.96,13767944,15420097,1354765.46,45158.86,252228.68,1652153,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-11,SKU030,Beverages,1338,13250,14310,17728500,19146780,1162989.6,58149.48,197140.92,1418280,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
